initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB
19,38,3,13,0,0.0555556,1
18,40,3,11,0,0.0555556,1
18,40,3,11,0,0.0555556,1
20,37,3,14,0,0.0555556,1
21,35,2,17,0,0.037037,1
26,33,5,16,0,0.0925926,1
24,33,3,18,0,0.0555556,1
21,34,1,19,0,0.0185185,1
21,40,7,7,0,0.12963,1
23,36,4,14,0,0.0740741,1
14,41,1,12,0,0.0185185,1
21,37,3,14,0,0.0555556,1
25,34,5,15,0,0.0925926,1
24,33,3,18,0,0.0555556,1
32,28,5,21,0,0.0925926,1
20,37,3,14,0,0.0555556,1
26,34,5,15,0,0.0925926,1
27,32,4,18,0,0.0740741,1
23,35,4,15,0,0.0740741,1
20,39,4,11,0,0.0740741,1
19,40,3,11,0,0.0555556,1
22,34,2,18,0,0.037037,1
32,29,6,19,0,0.111111,1
33,30,8,16,0,0.148148,1
22,35,3,16,0,0.0555556,1
20,37,3,14,0,0.0555556,1
27,31,3,20,0,0.0555556,1
28,31,5,18,0,0.0925926,1
20,39,4,11,0,0.0740741,1
16,41,2,11,0,0.037037,1
27,33,4,17,0,0.0740741,1
22,35,3,16,0,0.0555556,1
19,39,4,11,0,0.0740741,1
19,38,3,13,0,0.0555556,1
28,33,4,17,0,0.0740741,1
23,36,5,13,0,0.0925926,1
16,45,5,4,0,0.0925926,1
25,35,5,14,0,0.0925926,1
26,36,4,14,0,0.0740741,1
23,34,3,17,0,0.0555556,1
26,32,4,18,0,0.0740741,1
28,31,4,19,0,0.0740741,1
25,35,4,15,0,0.0740741,1
32,29,6,19,0,0.111111,1
35,28,7,19,0,0.12963,1
27,30,3,21,0,0.0555556,1
25,33,4,17,0,0.0740741,1
20,38,3,13,0,0.0555556,1
28,29,2,23,0,0.037037,1
28,32,4,18,0,0.0740741,1
26,31,3,20,0,0.0555556,1
23,35,3,16,0,0.0555556,1
19,39,3,12,0,0.0555556,1
22,35,2,17,0,0.037037,1
16,39,1,14,0,0.0185185,1
25,32,3,19,0,0.0555556,1
21,36,3,15,0,0.0555556,1
21,36,2,16,0,0.037037,1
15,42,3,9,0,0.0555556,1
30,30,5,19,0,0.0925926,1
32,30,7,17,0,0.12963,1
25,34,5,15,0,0.0925926,1
34,30,7,17,0,0.12963,1
29,31,4,19,0,0.0740741,1
32,27,5,22,0,0.0925926,1
21,37,4,13,0,0.0740741,1
30,30,4,20,0,0.0740741,1
28,32,5,17,0,0.0925926,1
23,32,1,21,0,0.0185185,1
24,34,3,17,0,0.0555556,1
29,30,4,20,0,0.0740741,1
24,36,6,12,0,0.111111,1
22,35,3,16,0,0.0555556,1
22,37,3,14,0,0.0555556,1
24,31,1,22,0,0.0185185,1
31,27,4,23,0,0.0740741,1
32,30,7,17,0,0.12963,1
37,23,6,23,2,0.111111,1
23,37,6,11,0,0.111111,1
32,32,8,14,0,0.148148,1
22,36,4,14,0,0.0740741,1
22,35,2,17,0,0.037037,1
37,27,10,17,0,0.185185,1
40,27,11,16,0,0.203704,1
26,32,4,18,0,0.0740741,1
19,38,3,13,0,0.0555556,1
24,33,3,18,0,0.0555556,1
29,32,7,15,0,0.12963,1
28,35,8,11,0,0.148148,1
20,37,2,15,0,0.037037,1
36,30,9,15,0,0.166667,1
20,38,3,13,0,0.0555556,1
29,31,4,19,0,0.0740741,1
24,35,5,14,0,0.0925926,1
21,38,4,12,0,0.0740741,1
22,35,3,16,0,0.0555556,1
28,32,5,17,0,0.0925926,1
29,31,6,17,0,0.111111,1
22,38,5,11,0,0.0925926,1
28,29,3,22,0,0.0555556,1
28,27,1,26,0,0.0185185,1
30,29,4,21,0,0.0740741,1
29,31,5,18,0,0.0925926,1
30,30,5,19,0,0.0925926,1
31,31,6,17,0,0.111111,1
37,29,8,17,0,0.148148,1
30,27,3,24,0,0.0555556,1
31,29,6,19,0,0.111111,1
28,32,6,16,0,0.111111,1
24,36,5,13,0,0.0925926,1
26,34,5,15,0,0.0925926,1
25,33,4,17,0,0.0740741,1
28,30,4,20,0,0.0740741,1
34,28,5,21,0,0.0925926,1
28,31,4,19,0,0.0740741,1
25,33,3,18,0,0.0555556,1
32,30,6,18,0,0.111111,1
26,35,6,13,0,0.111111,1
31,24,1,28,1,0.0185185,1
35,25,5,24,0,0.0925926,1
32,27,4,23,0,0.0740741,1
25,34,5,15,0,0.0925926,1
29,30,5,19,0,0.0925926,1
32,30,4,20,0,0.0740741,1
32,30,7,17,0,0.12963,1
19,39,3,12,0,0.0555556,1
32,29,7,18,0,0.12963,1
21,38,4,12,0,0.0740741,1
27,35,5,14,0,0.0925926,1
24,35,5,14,0,0.0925926,1
32,29,7,18,0,0.12963,1
24,36,6,12,0,0.111111,1
33,28,7,19,0,0.12963,1
29,33,7,14,0,0.12963,1
31,31,7,16,0,0.12963,1
23,36,4,14,0,0.0740741,1
33,28,6,20,0,0.111111,1
32,31,7,16,0,0.12963,1
31,31,6,17,0,0.111111,1
33,28,6,20,0,0.111111,1
45,24,10,19,1,0.185185,1
24,34,3,17,0,0.0555556,1
27,34,6,14,0,0.111111,1
29,33,7,14,0,0.12963,1
29,31,4,19,0,0.0740741,1
27,32,4,18,0,0.0740741,1
22,37,4,13,0,0.0740741,1
22,36,4,14,0,0.0740741,1
31,31,6,17,0,0.111111,1
22,35,3,16,0,0.0555556,1
30,31,4,19,0,0.0740741,1
21,36,3,15,0,0.0555556,1
29,32,5,17,0,0.0925926,1
25,34,4,16,0,0.0740741,1
27,33,6,15,0,0.111111,1
32,29,6,19,0,0.111111,1
38,28,9,17,0,0.166667,1
26,35,5,14,0,0.0925926,1
40,24,8,21,1,0.148148,1
22,37,5,12,0,0.0925926,1
27,32,5,17,0,0.0925926,1
27,34,6,14,0,0.111111,1
30,31,6,17,0,0.111111,1
38,26,8,20,0,0.148148,1
23,39,6,9,0,0.111111,1
27,33,5,16,0,0.0925926,1
25,34,5,15,0,0.0925926,1
33,28,7,19,0,0.12963,1
32,29,5,20,0,0.0925926,1
23,40,6,8,0,0.111111,1
24,36,4,14,0,0.0740741,1
27,35,6,13,0,0.111111,1
35,29,8,17,0,0.148148,1
37,26,5,23,0,0.0925926,1
26,33,4,17,0,0.0740741,1
38,24,5,24,1,0.0925926,1
32,33,9,12,0,0.166667,1
30,30,6,18,0,0.111111,1
39,29,11,14,0,0.203704,1
42,23,8,21,2,0.148148,1
19,38,3,13,0,0.0555556,1
22,34,2,18,0,0.037037,1
25,33,3,18,0,0.0555556,1
43,20,8,22,4,0.148148,1
38,24,8,22,0,0.148148,1
26,31,3,20,0,0.0555556,1
41,25,9,20,0,0.166667,1
24,34,3,17,0,0.0555556,1
41,26,8,20,0,0.148148,1
26,34,6,14,0,0.111111,1
24,34,4,16,0,0.0740741,1
26,31,2,21,0,0.037037,1
22,35,3,16,0,0.0555556,1
29,28,3,23,0,0.0555556,1
32,28,5,21,0,0.0925926,1
28,30,3,21,0,0.0555556,1
22,35,3,16,0,0.0555556,1
26,33,4,17,0,0.0740741,1
33,28,7,19,0,0.12963,1
35,26,6,22,0,0.111111,1
29,31,5,18,0,0.0925926,1
45,26,14,14,0,0.259259,1
25,33,3,18,0,0.0555556,1
31,31,6,17,0,0.111111,1
33,30,4,20,0,0.0740741,1
32,28,5,21,0,0.0925926,1
33,31,9,14,0,0.166667,1
25,32,2,20,0,0.037037,1
24,35,4,15,0,0.0740741,1
41,22,7,23,2,0.12963,1
25,35,4,15,0,0.0740741,1
25,31,2,21,0,0.037037,1
31,31,4,19,0,0.0740741,1
29,36,9,9,0,0.166667,1
14,41,1,12,0,0.0185185,1
34,28,7,19,0,0.12963,1
32,27,5,22,0,0.0925926,1
30,30,5,19,0,0.0925926,1
27,31,4,19,0,0.0740741,1
30,33,7,14,0,0.12963,1
28,33,7,14,0,0.12963,1
28,28,2,24,0,0.037037,1
30,28,4,22,0,0.0740741,1
34,26,4,24,0,0.0740741,1
44,24,12,18,0,0.222222,1
24,37,6,11,0,0.111111,1
26,34,4,16,0,0.0740741,1
32,28,6,20,0,0.111111,1
38,27,9,18,0,0.166667,1
31,28,4,22,0,0.0740741,1
32,28,5,21,0,0.0925926,1
22,34,2,18,0,0.037037,1
33,26,4,24,0,0.0740741,1
35,29,7,18,0,0.12963,1
32,30,7,17,0,0.12963,1
24,33,3,18,0,0.0555556,1
37,25,6,23,0,0.111111,1
27,30,2,22,0,0.037037,1
27,31,4,19,0,0.0740741,1
33,32,7,15,0,0.12963,1
31,33,9,12,0,0.166667,1
30,31,7,16,0,0.12963,1
28,34,6,14,0,0.111111,1
25,32,3,19,0,0.0555556,1
28,31,5,18,0,0.0925926,1
24,36,4,14,0,0.0740741,1
19,38,3,13,0,0.0555556,1
22,37,3,14,0,0.0555556,1
28,31,5,18,0,0.0925926,1
23,38,5,11,0,0.0925926,1
42,25,11,18,0,0.203704,1
27,33,6,15,0,0.111111,1
33,27,5,22,0,0.0925926,1
32,28,4,22,0,0.0740741,1
32,27,4,23,0,0.0740741,1
25,35,5,14,0,0.0925926,1
28,33,6,15,0,0.111111,1
25,33,4,17,0,0.0740741,1
40,24,9,21,0,0.166667,1
39,24,7,22,1,0.12963,1
32,28,6,20,0,0.111111,1
28,33,6,15,0,0.111111,1
28,33,6,15,0,0.111111,1
41,26,10,18,0,0.185185,1
27,29,2,23,0,0.037037,1
28,32,6,16,0,0.111111,1
26,36,6,12,0,0.111111,1
25,34,5,15,0,0.0925926,1
27,34,6,14,0,0.111111,1
33,29,7,18,0,0.12963,1
19,37,1,16,0,0.0185185,1
25,33,3,18,0,0.0555556,1
29,32,4,18,0,0.0740741,1
32,30,7,17,0,0.12963,1
38,26,9,19,0,0.166667,1
28,32,5,17,0,0.0925926,1
17,39,1,14,0,0.0185185,1
20,39,5,10,0,0.0925926,1
24,34,3,17,0,0.0555556,1
41,30,11,13,0,0.203704,1
34,25,5,24,0,0.0925926,1
17,39,2,13,0,0.037037,1
34,23,3,26,2,0.0555556,1
19,37,2,15,0,0.037037,1
36,29,10,15,0,0.185185,1
27,34,5,15,0,0.0925926,1
24,35,5,14,0,0.0925926,1
24,33,3,18,0,0.0555556,1
26,34,5,15,0,0.0925926,1
22,36,4,14,0,0.0740741,1
25,32,2,20,0,0.037037,1
15,40,1,13,0,0.0185185,1
23,36,5,13,0,0.0925926,1
28,32,5,17,0,0.0925926,1
22,34,2,18,0,0.037037,1
34,28,5,21,0,0.0925926,1
21,36,2,16,0,0.037037,1
50,21,15,14,4,0.277778,1
18,39,3,12,0,0.0555556,1
28,31,4,19,0,0.0740741,1
18,38,2,14,0,0.037037,1
25,35,4,15,0,0.0740741,1
33,31,7,16,0,0.12963,1
21,37,4,13,0,0.0740741,1
17,39,2,13,0,0.037037,1
33,26,5,23,0,0.0925926,1
22,36,3,15,0,0.0555556,1
19,39,4,11,0,0.0740741,1
31,32,6,16,0,0.111111,1
39,29,12,13,0,0.222222,1
16,41,2,11,0,0.037037,1
34,28,6,20,0,0.111111,1
26,34,6,14,0,0.111111,1
24,36,5,13,0,0.0925926,1
25,33,4,17,0,0.0740741,1
29,30,5,19,0,0.0925926,1
21,40,5,9,0,0.0925926,1
19,38,3,13,0,0.0555556,1
23,34,3,17,0,0.0555556,1
24,35,3,16,0,0.0555556,1
36,27,6,21,0,0.111111,1
19,37,2,15,0,0.037037,1
20,37,3,14,0,0.0555556,1
21,37,2,15,0,0.037037,1
31,33,7,14,0,0.12963,1
23,36,4,14,0,0.0740741,1
24,35,4,15,0,0.0740741,1
14,43,2,9,0,0.037037,1
19,37,2,15,0,0.037037,1
26,37,6,11,0,0.111111,1
27,34,7,13,0,0.12963,1
22,35,3,16,0,0.0555556,1
25,35,5,14,0,0.0925926,1
14,42,2,10,0,0.037037,1
22,33,1,20,0,0.0185185,1
31,27,4,23,0,0.0740741,1
23,34,3,17,0,0.0555556,1
20,39,5,10,0,0.0925926,1
28,32,5,17,0,0.0925926,1
13,43,2,9,0,0.037037,1
21,36,2,16,0,0.037037,1
17,39,2,13,0,0.037037,1
16,38,0,16,0,0,1
21,38,4,12,0,0.0740741,1
18,40,3,11,0,0.0555556,1
30,31,7,16,0,0.12963,1
32,30,8,16,0,0.148148,1
25,35,4,15,0,0.0740741,1
21,37,4,13,0,0.0740741,1
15,41,2,11,0,0.037037,1
21,37,4,13,0,0.0740741,1
21,37,3,14,0,0.0555556,1
22,35,3,16,0,0.0555556,1
21,36,3,15,0,0.0555556,1
25,35,5,14,0,0.0925926,1
25,35,5,14,0,0.0925926,1
24,34,3,17,0,0.0555556,1
20,41,4,9,0,0.0740741,1
24,34,3,17,0,0.0555556,1
32,29,7,18,0,0.12963,1
12,46,4,4,0,0.0740741,1
23,37,4,13,0,0.0740741,1
26,34,5,15,0,0.0925926,1
18,41,3,10,0,0.0555556,1
23,35,4,15,0,0.0740741,1
21,35,2,17,0,0.037037,1
14,42,1,11,0,0.0185185,1
17,41,3,10,0,0.0555556,1
21,38,4,12,0,0.0740741,1
25,33,4,17,0,0.0740741,1
30,30,5,19,0,0.0925926,1
15,40,1,13,0,0.0185185,1
14,43,3,8,0,0.0555556,1
17,42,5,7,0,0.0925926,1
12,45,2,7,0,0.037037,1
37,26,7,21,0,0.12963,1
14,41,1,12,0,0.0185185,1
21,37,4,13,0,0.0740741,1
22,38,5,11,0,0.0925926,1
11,44,1,9,0,0.0185185,1
28,30,4,20,0,0.0740741,1
20,35,1,18,0,0.0185185,1
18,39,3,12,0,0.0555556,1
13,42,1,11,0,0.0185185,1
19,35,0,19,0,0,1
15,40,1,13,0,0.0185185,1
13,44,3,7,0,0.0555556,1
11,44,1,9,0,0.0185185,1
21,35,2,17,0,0.037037,1
15,40,1,13,0,0.0185185,1
10,44,0,10,0,0,1
18,36,0,18,0,0,1
14,42,2,10,0,0.037037,1
44,23,11,18,2,0.203704,1
15,42,3,9,0,0.0555556,1
16,40,2,12,0,0.037037,1
12,43,1,10,0,0.0185185,1
19,39,4,11,0,0.0740741,1
22,36,4,14,0,0.0740741,1
15,42,2,10,0,0.037037,1
12,43,1,10,0,0.0185185,1
18,39,2,13,0,0.037037,1
14,41,1,12,0,0.0185185,1
15,39,0,15,0,0,1
19,38,3,13,0,0.0555556,1
34,29,6,19,0,0.111111,1
14,40,0,14,0,0,1
20,37,3,14,0,0.0555556,1
20,35,1,18,0,0.0185185,1
16,38,0,16,0,0,1
11,43,0,11,0,0,1
17,40,3,11,0,0.0555556,1
20,36,2,16,0,0.037037,1
11,45,2,7,0,0.037037,1
11,44,1,9,0,0.0185185,1
15,42,3,9,0,0.0555556,1
20,37,2,15,0,0.037037,1
14,43,2,9,0,0.037037,1
12,43,1,10,0,0.0185185,1
13,42,1,11,0,0.0185185,1
21,35,2,17,0,0.037037,1
18,40,4,10,0,0.0740741,1
17,40,3,11,0,0.0555556,1
10,44,0,10,0,0,1
7,47,0,7,0,0,1
20,36,2,16,0,0.037037,1
20,37,3,14,0,0.0555556,1
14,40,0,14,0,0,1
12,43,1,10,0,0.0185185,1
12,44,2,8,0,0.037037,1
6,48,0,6,0,0,1
12,44,2,8,0,0.037037,1
7,47,0,7,0,0,1
14,40,0,14,0,0,1
20,37,3,14,0,0.0555556,1
11,44,1,9,0,0.0185185,1
12,43,1,10,0,0.0185185,1
7,47,0,7,0,0,1
8,46,0,8,0,0,1
15,40,1,13,0,0.0185185,1
13,44,3,7,0,0.0555556,1
21,36,3,15,0,0.0555556,1
19,37,1,16,0,0.0185185,1
11,45,1,8,0,0.0185185,1
20,36,2,16,0,0.037037,1
9,45,0,9,0,0,1
11,44,1,9,0,0.0185185,1
8,46,0,8,0,0,1
14,42,2,10,0,0.037037,1
11,44,1,9,0,0.0185185,1
19,38,3,13,0,0.0555556,1
17,37,0,17,0,0,1
13,42,1,11,0,0.0185185,1
13,43,2,9,0,0.037037,1
12,42,0,12,0,0,1
23,35,4,15,0,0.0740741,1
13,42,1,11,0,0.0185185,1
13,41,0,13,0,0,1
17,40,3,11,0,0.0555556,1
16,42,4,8,0,0.0740741,1
13,42,1,11,0,0.0185185,1
7,47,0,7,0,0,1
9,45,0,9,0,0,1
10,45,1,8,0,0.0185185,1
15,42,2,10,0,0.037037,1
16,38,0,16,0,0,1
14,43,3,8,0,0.0555556,1
6,48,0,6,0,0,1
8,46,0,8,0,0,1
16,38,0,16,0,0,1
10,44,0,10,0,0,1
22,34,2,18,0,0.037037,1
6,48,0,6,0,0,1
12,42,0,12,0,0,1
13,44,3,7,0,0.0555556,1
2,52,0,2,0,0,1
9,46,1,7,0,0.0185185,1
5,49,0,5,0,0,1
10,45,1,8,0,0.0185185,1
8,47,1,6,0,0.0185185,1
5,49,0,5,0,0,1
6,48,0,6,0,0,1
12,43,1,10,0,0.0185185,1
4,50,0,4,0,0,1
6,50,2,2,0,0.037037,1
7,47,0,7,0,0,1
2,52,0,2,0,0,1
5,49,0,5,0,0,1
5,49,0,5,0,0,1
27,33,4,17,0,0.0740741,1
10,45,1,8,0,0.0185185,1
5,49,0,5,0,0,1
6,48,0,6,0,0,1
8,46,0,8,0,0,1
16,42,2,10,0,0.037037,1
7,47,0,7,0,0,1
4,50,0,4,0,0,1
8,46,0,8,0,0,1
5,51,1,2,0,0.0185185,1
5,50,1,3,0,0.0185185,1
9,46,1,7,0,0.0185185,1
20,39,5,10,0,0.0925926,1
2,52,0,2,0,0,1
8,46,0,8,0,0,1
7,47,0,7,0,0,1
2,52,0,2,0,0,1
3,51,0,3,0,0,1
10,44,0,10,0,0,1
7,47,0,7,0,0,1
7,47,0,7,0,0,1
4,50,0,4,0,0,1
6,48,0,6,0,0,1
7,48,1,5,0,0.0185185,1
7,47,0,7,0,0,1
4,50,0,4,0,0,1
5,49,0,5,0,0,1
5,49,0,5,0,0,1
9,45,0,9,0,0,1
10,45,1,8,0,0.0185185,1
3,51,0,3,0,0,1
1,53,0,1,0,0,1
5,50,1,3,0,0.0185185,1
7,47,0,7,0,0,1
4,50,0,4,0,0,1
5,49,0,5,0,0,1
7,48,1,5,0,0.0185185,1
2,52,0,2,0,0,1
6,48,0,6,0,0,1
0,54,0,0,0,0,0
