MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
515,10,637,641,2,648,648,648,1,28,D2D_RA
516,3,618,618,1,628,628,628,1,7,D2D_RA
517,1,522,536,3,530,544,544,2,1,D2D_RA
518,4,409,419,2,417,427,427,2,11,D2D_RA
519,10,360,360,1,368,368,368,1,28,D2D_RA
520,12,521,521,1,529,529,529,1,36,D2D_RA
521,1,445,449,2,457,457,457,1,1,D2D_RA
522,8,481,481,1,488,488,488,1,24,D2D_RA
523,7,508,512,2,520,520,520,1,19,D2D_RA
524,13,266,266,1,273,273,273,1,38,D2D_RA
525,10,408,418,2,416,426,426,2,30,D2D_RA
526,12,598,602,2,610,610,610,1,34,D2D_RA
527,5,531,531,1,537,537,537,1,15,D2D_RA
528,8,310,314,2,323,323,323,1,23,D2D_RA
529,3,761,761,1,768,768,768,1,8,D2D_RA
530,5,168,178,2,176,187,187,2,13,D2D_RA
531,10,542,546,2,553,553,553,1,29,D2D_RA
532,1,479,483,2,490,490,490,1,3,D2D_RA
533,5,487,491,2,499,499,499,1,15,D2D_RA
534,7,392,392,1,400,400,400,1,19,D2D_RA
535,2,114,114,1,121,121,121,1,4,D2D_RA
536,1,545,545,1,553,553,553,1,1,D2D_RA
537,14,553,571,3,560,579,579,3,40,D2D_RA
538,14,422,435,3,433,444,444,2,42,D2D_RA
539,14,351,355,2,364,364,364,1,40,D2D_RA
540,5,505,505,1,513,513,513,1,14,D2D_RA
541,15,432,432,1,440,440,440,1,43,D2D_RA
542,9,310,323,3,321,331,331,2,27,D2D_RA
543,16,85,89,2,96,96,96,1,46,D2D_RA
544,13,308,312,2,320,320,320,1,37,D2D_RA
545,14,675,675,1,682,682,682,1,40,D2D_RA
546,10,653,657,2,664,664,664,1,28,D2D_RA
547,16,390,394,2,402,402,402,1,47,D2D_RA
548,14,264,264,1,272,272,272,1,40,D2D_RA
549,5,206,210,2,216,216,216,1,14,D2D_RA
550,7,602,602,1,609,609,609,1,21,D2D_RA
551,11,438,442,2,450,450,450,1,33,D2D_RA
552,1,382,386,2,393,393,393,1,3,D2D_RA
553,1,493,547,8,504,554,554,6,1,D2D_RA
554,12,590,594,2,601,601,601,1,34,D2D_RA
555,15,459,459,1,468,468,468,1,43,D2D_RA
556,1,405,409,2,416,416,416,1,3,D2D_RA
557,4,199,203,2,209,209,209,1,12,D2D_RA
558,6,320,320,1,328,328,328,1,16,D2D_RA
559,16,541,545,2,553,553,553,1,47,D2D_RA
560,16,271,283,3,281,291,291,2,48,D2D_RA
561,4,400,400,1,408,408,408,1,10,D2D_RA
562,9,476,480,2,488,488,488,1,25,D2D_RA
563,6,282,282,1,289,289,289,1,16,D2D_RA
564,3,320,339,3,328,348,348,3,8,D2D_RA
565,9,178,194,3,184,200,200,3,26,D2D_RA
566,12,528,538,2,536,545,545,2,36,D2D_RA
567,13,225,225,1,232,232,232,1,39,D2D_RA
568,2,297,297,1,305,305,305,1,4,D2D_RA
569,2,314,314,1,321,321,321,1,4,D2D_RA
570,8,436,450,3,448,459,459,2,22,D2D_RA
571,3,575,587,3,585,595,595,2,7,D2D_RA
572,9,234,234,1,241,241,241,1,26,D2D_RA
573,1,475,475,1,484,484,484,1,3,D2D_RA
574,12,134,138,2,144,144,144,1,36,D2D_RA
575,13,585,585,1,592,592,592,1,39,D2D_RA
576,9,679,683,2,689,689,689,1,25,D2D_RA
577,11,480,480,1,488,488,488,1,31,D2D_RA
578,12,591,595,2,601,601,601,1,36,D2D_RA
579,3,554,554,1,561,561,561,1,8,D2D_RA
580,7,318,344,5,328,352,352,3,19,D2D_RA
581,9,370,370,1,378,378,378,1,26,D2D_RA
582,13,336,370,5,344,379,379,4,39,D2D_RA
583,15,394,408,3,402,416,416,2,43,D2D_RA
584,12,370,370,1,379,379,379,1,34,D2D_RA
585,10,487,505,4,499,513,513,2,30,D2D_RA
586,10,601,611,2,609,618,618,2,29,D2D_RA
587,2,609,609,1,616,616,616,1,6,D2D_RA
588,4,670,674,2,680,680,680,1,12,D2D_RA
589,14,356,379,4,368,387,387,3,41,D2D_RA
590,2,595,595,1,601,601,601,1,6,D2D_RA
591,16,446,450,2,458,458,458,1,46,D2D_RA
592,15,649,658,2,656,664,664,2,44,D2D_RA
593,12,327,331,2,338,338,338,1,35,D2D_RA
594,8,274,274,1,281,281,281,1,23,D2D_RA
595,15,179,187,2,185,193,193,2,44,D2D_RA
596,3,275,275,1,284,284,284,1,7,D2D_RA
597,13,607,611,2,617,617,617,1,38,D2D_RA
598,2,174,178,2,184,184,184,1,6,D2D_RA
599,11,424,424,1,432,432,432,1,31,D2D_RA
600,8,505,505,1,512,512,512,1,24,D2D_RA
601,15,449,449,1,457,457,457,1,45,D2D_RA
602,11,830,834,2,840,840,840,1,32,D2D_RA
603,5,807,811,2,816,816,816,1,15,D2D_RA
604,11,470,474,2,481,481,481,1,33,D2D_RA
605,3,465,475,2,473,484,484,2,8,D2D_RA
606,1,202,211,2,209,217,217,2,1,D2D_RA
607,15,536,536,1,544,544,544,1,44,D2D_RA
608,11,303,307,2,315,315,315,1,33,D2D_RA
609,15,348,362,3,360,370,370,2,45,D2D_RA
610,8,523,523,1,531,531,531,1,23,D2D_RA
611,2,502,506,2,515,515,515,1,4,D2D_RA
612,15,550,578,5,562,585,585,3,45,D2D_RA
613,13,162,162,1,169,169,169,1,38,D2D_RA
614,5,418,418,1,426,426,426,1,14,D2D_RA
615,8,559,563,2,570,570,570,1,23,D2D_RA
616,14,442,442,1,450,450,450,1,40,D2D_RA
617,10,608,608,1,616,616,616,1,28,D2D_RA
618,3,420,424,2,432,432,432,1,7,D2D_RA
619,2,677,681,2,688,688,688,1,4,D2D_RA
620,5,550,562,3,560,569,569,2,14,D2D_RA
621,8,374,378,2,386,386,386,1,22,D2D_RA
622,1,433,443,2,441,454,454,2,1,D2D_RA
623,4,401,401,1,408,408,408,1,12,D2D_RA
624,5,626,626,1,633,633,633,1,13,D2D_RA
625,13,405,409,2,417,417,417,1,38,D2D_RA
626,2,331,331,1,339,339,339,1,6,D2D_RA
627,4,363,387,4,371,395,395,3,12,D2D_RA
628,2,287,291,2,299,299,299,1,6,D2D_RA
629,2,499,512,3,506,520,520,2,5,D2D_RA
630,11,322,322,1,331,331,331,1,32,D2D_RA
631,14,157,161,2,169,169,169,1,40,D2D_RA
632,5,240,250,2,248,258,258,2,13,D2D_RA
633,4,228,232,2,240,240,240,1,10,D2D_RA
634,9,750,754,2,760,760,760,1,25,D2D_RA
635,3,513,513,1,521,521,521,1,8,D2D_RA
636,11,426,435,2,433,443,443,2,32,D2D_RA
637,6,613,617,2,624,624,624,1,18,D2D_RA
638,9,635,635,1,643,643,643,1,25,D2D_RA
639,5,328,328,1,336,336,336,1,14,D2D_RA
640,4,217,217,1,224,224,224,1,10,D2D_RA
641,12,319,323,2,331,331,331,1,36,D2D_RA
642,14,302,306,2,313,313,313,1,41,D2D_RA
643,13,426,426,1,434,434,434,1,37,D2D_RA
644,4,508,512,2,520,520,520,1,10,D2D_RA
645,2,203,203,1,210,210,210,1,4,D2D_RA
646,15,347,361,3,355,369,369,2,44,D2D_RA
647,5,492,506,3,504,514,514,2,13,D2D_RA
648,6,318,322,2,329,329,329,1,16,D2D_RA
649,3,161,161,1,168,168,168,1,7,D2D_RA
650,6,245,264,4,258,272,272,2,16,D2D_RA
651,14,571,571,1,579,579,579,1,41,D2D_RA
652,4,538,538,1,545,545,545,1,12,D2D_RA
653,3,611,611,1,618,618,618,1,9,D2D_RA
654,2,169,169,1,176,176,176,1,6,D2D_RA
655,12,289,289,1,297,297,297,1,35,D2D_RA
656,16,252,266,3,264,273,273,2,46,D2D_RA
657,6,357,361,2,369,369,369,1,16,D2D_RA
658,5,651,651,1,657,657,657,1,14,D2D_RA
659,5,543,560,4,554,568,568,2,13,D2D_RA
660,14,534,552,4,546,560,560,2,40,D2D_RA
661,6,582,586,2,594,594,594,1,17,D2D_RA
662,7,501,505,2,513,513,513,1,21,D2D_RA
663,5,258,272,3,266,280,280,2,13,D2D_RA
664,8,368,368,1,376,376,376,1,23,D2D_RA
665,1,189,193,2,200,200,200,1,3,D2D_RA
666,1,120,120,1,128,128,128,1,1,D2D_RA
667,13,192,202,2,200,208,208,2,39,D2D_RA
668,9,637,641,2,648,648,648,1,25,D2D_RA
669,8,289,299,2,297,307,307,2,22,D2D_RA
670,3,279,283,2,292,292,292,1,7,D2D_RA
671,15,469,473,2,481,481,481,1,43,D2D_RA
672,2,576,586,2,584,594,594,2,4,D2D_RA
673,2,228,251,4,240,258,258,3,4,D2D_RA
674,15,523,523,1,530,530,530,1,45,D2D_RA
675,4,233,251,3,241,258,258,3,10,D2D_RA
676,8,513,513,1,523,523,523,1,22,D2D_RA
677,6,126,130,2,136,136,136,1,17,D2D_RA
678,11,376,395,3,384,404,404,3,32,D2D_RA
679,7,550,554,2,560,560,560,1,21,D2D_RA
680,4,450,450,1,458,458,458,1,10,D2D_RA
681,5,481,490,2,488,498,498,2,13,D2D_RA
682,3,494,498,2,506,506,506,1,7,D2D_RA
683,7,675,675,1,682,682,682,1,20,D2D_RA
684,1,184,203,3,192,209,209,3,3,D2D_RA
685,14,580,584,2,592,592,592,1,40,D2D_RA
686,5,460,464,2,472,472,472,1,13,D2D_RA
687,8,248,280,5,256,288,288,4,23,D2D_RA
688,2,366,418,8,379,426,426,5,6,D2D_RA
689,7,730,730,1,736,736,736,1,19,D2D_RA
690,3,358,362,2,370,370,370,1,9,D2D_RA
691,2,288,312,4,296,320,320,3,4,D2D_RA
692,9,435,435,1,444,444,444,1,26,D2D_RA
693,11,78,82,2,88,88,88,1,32,D2D_RA
694,4,688,688,1,696,696,696,1,10,D2D_RA
695,1,586,586,1,593,593,593,1,3,D2D_RA
696,1,445,449,2,457,457,457,1,2,D2D_RA
697,6,761,761,1,768,768,768,1,16,D2D_RA
698,3,303,320,4,314,328,328,2,8,D2D_RA
699,4,705,714,2,712,720,720,2,12,D2D_RA
700,5,242,242,1,249,249,249,1,15,D2D_RA
701,11,243,256,3,250,264,264,2,31,D2D_RA
702,15,448,448,1,456,456,456,1,43,D2D_RA
703,14,214,218,2,225,225,225,1,40,D2D_RA
704,7,160,160,1,168,168,168,1,19,D2D_RA
705,15,175,179,2,185,185,185,1,44,D2D_RA
706,9,535,547,3,545,556,556,2,25,D2D_RA
707,8,675,675,1,681,681,681,1,22,D2D_RA
708,10,651,651,1,657,657,657,1,30,D2D_RA
709,11,614,618,2,625,625,625,1,31,D2D_RA
710,10,516,520,2,528,528,528,1,28,D2D_RA
711,12,286,290,2,299,299,299,1,34,D2D_RA
712,8,568,587,3,576,593,593,3,24,D2D_RA
713,14,343,347,2,354,354,354,1,41,D2D_RA
714,10,311,315,2,324,324,324,1,29,D2D_RA
715,11,309,313,2,322,322,322,1,31,D2D_RA
716,13,445,449,2,457,457,457,1,37,D2D_RA
717,9,665,665,1,672,672,672,1,26,D2D_RA
718,10,529,529,1,536,536,536,1,30,D2D_RA
719,9,130,130,1,137,137,137,1,26,D2D_RA
720,10,441,441,1,450,450,450,1,29,D2D_RA
721,1,501,505,2,512,512,512,1,1,D2D_RA
722,11,539,539,1,548,548,548,1,32,D2D_RA
723,12,409,456,7,416,464,464,5,34,D2D_RA
724,3,120,130,2,128,137,137,2,8,D2D_RA
725,16,442,442,1,450,450,450,1,46,D2D_RA
726,4,347,347,1,356,356,356,1,12,D2D_RA
727,1,332,336,2,344,344,344,1,1,D2D_RA
728,1,324,328,2,336,336,336,1,1,D2D_RA
729,4,622,634,3,632,641,641,2,11,D2D_RA
730,16,296,296,1,304,304,304,1,46,D2D_RA
731,6,389,403,3,401,410,410,2,18,D2D_RA
732,16,355,355,1,363,363,363,1,47,D2D_RA
733,14,412,416,2,424,424,424,1,40,D2D_RA
734,13,563,563,1,571,571,571,1,39,D2D_RA
735,1,668,672,2,680,680,680,1,1,D2D_RA
736,2,287,291,2,300,300,300,1,4,D2D_RA
737,5,576,576,1,584,584,584,1,13,D2D_RA
738,15,435,448,3,442,456,456,2,44,D2D_RA
739,7,497,497,1,506,506,506,1,20,D2D_RA
740,11,659,659,1,666,666,666,1,31,D2D_RA
741,1,136,136,1,144,144,144,1,1,D2D_RA
742,11,526,539,3,537,548,548,2,33,D2D_RA
743,6,556,560,2,568,568,568,1,16,D2D_RA
744,3,628,632,2,640,640,640,1,7,D2D_RA
745,16,433,458,4,442,465,465,3,47,D2D_RA
746,12,655,659,2,665,665,665,1,36,D2D_RA
747,12,343,347,2,356,356,356,1,35,D2D_RA
748,7,356,370,3,368,379,379,2,20,D2D_RA
749,4,313,313,1,321,321,321,1,10,D2D_RA
750,1,470,489,4,483,496,496,2,3,D2D_RA
751,14,215,219,2,226,226,226,1,41,D2D_RA
752,8,260,283,4,272,292,292,3,22,D2D_RA
753,3,387,387,1,397,397,397,1,9,D2D_RA
754,13,379,379,1,387,387,387,1,38,D2D_RA
755,2,448,448,1,456,456,456,1,4,D2D_RA
756,10,177,177,1,184,184,184,1,30,D2D_RA
757,5,238,242,2,250,250,250,1,13,D2D_RA
758,6,530,544,3,538,552,552,2,16,D2D_RA
759,5,491,491,1,500,500,500,1,13,D2D_RA
760,6,602,602,1,609,609,609,1,17,D2D_RA
761,10,320,352,5,328,360,360,4,29,D2D_RA
762,7,171,171,1,177,177,177,1,19,D2D_RA
763,5,329,329,1,338,338,338,1,13,D2D_RA
764,9,773,777,2,784,784,784,1,25,D2D_RA
765,2,461,498,6,472,505,505,4,6,D2D_RA
766,14,293,322,5,306,331,331,3,42,D2D_RA
767,8,414,432,4,426,440,440,2,22,D2D_RA
768,3,209,209,1,217,217,217,1,7,D2D_RA
769,3,407,411,2,419,419,419,1,7,D2D_RA
770,14,605,619,3,617,625,625,2,42,D2D_RA
771,4,532,536,2,544,544,544,1,10,D2D_RA
772,9,597,611,3,609,619,619,2,26,D2D_RA
773,6,482,482,1,489,489,489,1,17,D2D_RA
774,14,411,411,1,419,419,419,1,42,D2D_RA
775,4,410,410,1,419,419,419,1,11,D2D_RA
776,4,289,289,1,297,297,297,1,10,D2D_RA
777,10,843,843,1,848,848,848,1,28,D2D_RA
778,8,591,595,2,600,600,600,1,24,D2D_RA
779,9,184,184,1,192,192,192,1,25,D2D_RA
780,15,305,305,1,312,312,312,1,45,D2D_RA
781,16,455,459,2,467,467,467,1,47,D2D_RA
782,11,656,656,1,664,664,664,1,31,D2D_RA
783,7,273,282,2,280,289,289,2,21,D2D_RA
784,12,359,363,2,371,371,371,1,34,D2D_RA
785,13,524,538,3,536,546,546,2,38,D2D_RA
786,9,363,363,1,371,371,371,1,25,D2D_RA
787,4,169,169,1,177,177,177,1,10,D2D_RA
788,16,123,130,2,128,136,136,2,47,D2D_RA
789,11,190,194,2,201,201,201,1,33,D2D_RA
790,10,311,315,2,324,324,324,1,30,D2D_RA
791,13,253,257,2,264,264,264,1,38,D2D_RA
792,2,578,602,4,586,609,609,3,6,D2D_RA
793,8,356,360,2,368,368,368,1,23,D2D_RA
794,8,321,331,2,329,338,338,2,22,D2D_RA
795,1,575,579,2,585,585,585,1,2,D2D_RA
796,1,776,776,1,784,784,784,1,1,D2D_RA
797,5,342,355,3,353,365,365,2,14,D2D_RA
798,1,650,650,1,657,657,657,1,3,D2D_RA
799,3,667,675,2,673,682,682,2,7,D2D_RA
800,11,829,833,2,840,840,840,1,31,D2D_RA
801,9,596,650,8,608,656,656,6,27,D2D_RA
802,7,604,618,3,616,624,624,2,21,D2D_RA
803,12,722,722,1,728,728,728,1,36,D2D_RA
804,6,307,307,1,315,315,315,1,16,D2D_RA
805,12,197,210,3,208,217,217,2,34,D2D_RA
806,3,434,459,4,443,468,468,3,8,D2D_RA
807,7,157,161,2,169,169,169,1,19,D2D_RA
808,11,608,618,2,616,625,625,2,32,D2D_RA
809,12,163,163,1,169,169,169,1,35,D2D_RA
810,14,637,641,2,648,648,648,1,41,D2D_RA
811,3,759,763,2,769,769,769,1,7,D2D_RA
812,6,416,416,1,424,424,424,1,16,D2D_RA
813,11,654,658,2,665,665,665,1,31,D2D_RA
814,7,538,538,1,546,546,546,1,19,D2D_RA
815,4,462,466,2,473,473,473,1,11,D2D_RA
816,7,494,498,2,508,508,508,1,19,D2D_RA
817,15,380,394,3,392,402,402,2,44,D2D_RA
818,16,188,211,4,200,217,217,3,46,D2D_RA
819,3,204,218,3,216,224,224,2,8,D2D_RA
820,4,556,560,2,568,568,568,1,10,D2D_RA
821,1,202,202,1,209,209,209,1,2,D2D_RA
822,1,593,593,1,600,600,600,1,3,D2D_RA
823,9,609,609,1,616,616,616,1,27,D2D_RA
824,5,359,363,2,369,369,369,1,14,D2D_RA
825,14,485,489,2,497,497,497,1,41,D2D_RA
826,3,106,106,1,112,112,112,1,8,D2D_RA
827,8,459,459,1,468,468,468,1,22,D2D_RA
828,6,624,624,1,632,632,632,1,16,D2D_RA
829,9,219,219,1,226,226,226,1,25,D2D_RA
830,6,178,178,1,184,184,184,1,16,D2D_RA
831,3,513,513,1,521,521,521,1,9,D2D_RA
832,9,508,522,3,520,529,529,2,25,D2D_RA
833,7,75,75,1,80,80,80,1,19,D2D_RA
834,11,284,288,2,296,296,296,1,31,D2D_RA
835,16,519,523,2,530,530,530,1,46,D2D_RA
836,1,353,362,2,360,371,371,2,2,D2D_RA
837,2,403,403,1,412,412,412,1,4,D2D_RA
838,11,636,650,3,648,656,656,2,31,D2D_RA
839,13,494,498,2,505,505,505,1,37,D2D_RA
840,8,173,177,2,184,184,184,1,24,D2D_RA
841,7,439,443,2,451,451,451,1,21,D2D_RA
842,14,372,386,3,384,394,394,2,40,D2D_RA
843,8,764,768,2,776,776,776,1,22,D2D_RA
844,10,564,568,2,576,576,576,1,28,D2D_RA
845,7,632,642,2,640,648,648,2,21,D2D_RA
846,5,550,563,3,561,571,571,2,13,D2D_RA
847,6,120,120,1,128,128,128,1,16,D2D_RA
848,8,163,163,1,169,169,169,1,22,D2D_RA
849,10,78,82,2,88,88,88,1,28,D2D_RA
850,1,413,417,2,425,425,425,1,2,D2D_RA
851,13,306,315,2,313,323,323,2,39,D2D_RA
852,6,477,490,3,488,499,499,2,16,D2D_RA
853,7,395,395,1,404,404,404,1,21,D2D_RA
854,9,463,467,2,475,475,475,1,27,D2D_RA
855,10,113,113,1,120,120,120,1,29,D2D_RA
856,13,293,297,2,305,305,305,1,37,D2D_RA
857,13,236,274,6,248,281,281,4,37,D2D_RA
858,8,594,594,1,600,600,600,1,23,D2D_RA
859,12,674,674,1,680,680,680,1,36,D2D_RA
860,10,467,467,1,478,478,478,1,28,D2D_RA
861,13,600,600,1,608,608,608,1,37,D2D_RA
862,13,530,530,1,538,538,538,1,38,D2D_RA
863,6,629,633,2,641,641,641,1,16,D2D_RA
864,13,399,403,2,412,412,412,1,39,D2D_RA
865,14,546,546,1,554,554,554,1,41,D2D_RA
866,9,289,289,1,296,296,296,1,27,D2D_RA
867,1,583,587,2,595,595,595,1,2,D2D_RA
868,11,524,528,2,536,536,536,1,31,D2D_RA
869,8,281,281,1,290,290,290,1,22,D2D_RA
870,5,99,99,1,104,104,104,1,14,D2D_RA
871,8,675,675,1,681,681,681,1,23,D2D_RA
872,12,639,643,2,651,651,651,1,34,D2D_RA
873,9,547,547,1,556,556,556,1,26,D2D_RA
874,9,284,288,2,296,296,296,1,25,D2D_RA
875,10,450,464,3,458,472,472,2,28,D2D_RA
876,13,344,363,3,352,371,371,3,37,D2D_RA
877,4,483,483,1,491,491,491,1,10,D2D_RA
878,5,197,201,2,209,209,209,1,13,D2D_RA
879,12,601,601,1,609,609,609,1,34,D2D_RA
880,15,242,242,1,248,248,248,1,45,D2D_RA
881,12,384,417,5,392,425,425,4,34,D2D_RA
882,12,122,122,1,128,128,128,1,35,D2D_RA
883,4,497,497,1,505,505,505,1,12,D2D_RA
884,7,404,408,2,416,416,416,1,20,D2D_RA
885,13,639,643,2,649,649,649,1,39,D2D_RA
886,4,355,355,1,362,362,362,1,10,D2D_RA
887,15,497,497,1,506,506,506,1,43,D2D_RA
888,12,461,465,2,473,473,473,1,34,D2D_RA
889,4,416,426,2,424,433,433,2,11,D2D_RA
890,8,559,563,2,570,570,570,1,24,D2D_RA
891,12,420,434,3,432,444,444,2,35,D2D_RA
892,12,515,515,1,524,524,524,1,34,D2D_RA
893,2,587,587,1,594,594,594,1,6,D2D_RA
894,6,259,259,1,266,266,266,1,18,D2D_RA
895,14,762,762,1,769,769,769,1,41,D2D_RA
896,7,225,225,1,232,232,232,1,20,D2D_RA
897,13,266,266,1,273,273,273,1,39,D2D_RA
898,2,449,459,2,457,468,468,2,6,D2D_RA
899,14,474,488,3,482,496,496,2,40,D2D_RA
900,2,375,402,5,386,410,410,3,5,D2D_RA
901,14,362,371,2,369,379,379,2,42,D2D_RA
902,1,833,833,1,840,840,840,1,1,D2D_RA
903,7,50,50,1,56,56,56,1,20,D2D_RA
904,6,503,507,2,515,515,515,1,17,D2D_RA
905,4,413,417,2,425,425,425,1,12,D2D_RA
906,14,516,520,2,528,528,528,1,40,D2D_RA
907,8,526,544,4,538,552,552,2,22,D2D_RA
908,14,722,722,1,728,728,728,1,41,D2D_RA
909,16,583,595,3,593,602,602,2,46,D2D_RA
910,8,381,385,2,392,392,392,1,24,D2D_RA
911,6,556,584,5,568,592,592,3,17,D2D_RA
912,13,839,843,2,848,848,848,1,38,D2D_RA
913,7,198,202,2,209,209,209,1,19,D2D_RA
914,2,510,514,2,521,521,521,1,6,D2D_RA
915,7,621,634,3,632,641,641,2,20,D2D_RA
916,5,508,512,2,520,520,520,1,13,D2D_RA
917,4,487,491,2,499,499,499,1,11,D2D_RA
918,2,381,385,2,393,393,393,1,4,D2D_RA
919,8,220,224,2,232,232,232,1,22,D2D_RA
920,1,160,160,1,168,168,168,1,1,D2D_RA
921,3,532,546,3,544,553,553,2,9,D2D_RA
922,2,391,395,2,403,403,403,1,5,D2D_RA
923,8,454,458,2,466,466,466,1,24,D2D_RA
924,12,209,209,1,216,216,216,1,36,D2D_RA
925,6,725,729,2,736,736,736,1,16,D2D_RA
926,2,368,387,3,376,396,396,3,5,D2D_RA
927,11,144,154,2,152,160,160,2,31,D2D_RA
928,8,83,83,1,89,89,89,1,22,D2D_RA
929,4,175,187,3,185,192,192,2,12,D2D_RA
930,4,371,371,1,378,378,378,1,11,D2D_RA
931,8,761,770,2,768,777,777,2,22,D2D_RA
932,8,184,194,2,192,202,202,2,24,D2D_RA
933,5,388,392,2,400,400,400,1,13,D2D_RA
934,15,329,329,1,336,336,336,1,45,D2D_RA
935,10,463,467,2,478,478,478,1,29,D2D_RA
936,6,356,385,5,368,392,392,3,18,D2D_RA
937,8,185,185,1,192,192,192,1,23,D2D_RA
938,13,473,473,1,481,481,481,1,38,D2D_RA
939,3,646,650,2,656,656,656,1,9,D2D_RA
940,14,596,610,3,608,618,618,2,42,D2D_RA
941,13,425,435,2,433,443,443,2,37,D2D_RA
942,13,624,624,1,632,632,632,1,37,D2D_RA
943,4,204,218,3,216,225,225,2,12,D2D_RA
944,16,210,210,1,216,216,216,1,47,D2D_RA
945,11,764,768,2,776,776,776,1,31,D2D_RA
946,1,649,649,1,656,656,656,1,3,D2D_RA
947,7,744,744,1,752,752,752,1,19,D2D_RA
948,2,197,210,3,208,216,216,2,5,D2D_RA
949,11,411,425,3,419,432,432,2,33,D2D_RA
950,1,425,435,2,433,443,443,2,1,D2D_RA
951,6,351,355,2,365,365,365,1,18,D2D_RA
952,12,617,617,1,624,624,624,1,36,D2D_RA
953,10,368,368,1,376,376,376,1,28,D2D_RA
954,6,698,698,1,705,705,705,1,16,D2D_RA
955,1,612,616,2,624,624,624,1,1,D2D_RA
956,11,353,363,2,361,371,371,2,32,D2D_RA
957,11,487,491,2,497,497,497,1,32,D2D_RA
958,16,534,538,2,546,546,546,1,47,D2D_RA
959,11,478,482,2,490,490,490,1,31,D2D_RA
960,15,650,650,1,656,656,656,1,44,D2D_RA
961,3,447,451,2,461,461,461,1,7,D2D_RA
962,1,400,410,2,408,417,417,2,3,D2D_RA
963,13,283,283,1,291,291,291,1,37,D2D_RA
964,12,614,618,2,625,625,625,1,34,D2D_RA
965,12,365,369,2,377,377,377,1,35,D2D_RA
966,16,841,841,1,848,848,848,1,46,D2D_RA
967,2,595,595,1,602,602,602,1,4,D2D_RA
968,12,375,379,2,388,388,388,1,34,D2D_RA
969,3,348,352,2,360,360,360,1,7,D2D_RA
970,6,329,352,4,337,360,360,3,16,D2D_RA
971,9,153,153,1,161,161,161,1,25,D2D_RA
972,11,518,522,2,529,529,529,1,32,D2D_RA
973,10,366,384,4,378,392,392,2,28,D2D_RA
974,4,148,162,3,160,168,168,2,11,D2D_RA
975,7,500,514,3,512,521,521,2,21,D2D_RA
976,10,452,456,2,464,464,464,1,28,D2D_RA
977,6,412,416,2,424,424,424,1,17,D2D_RA
978,11,471,475,2,483,483,483,1,32,D2D_RA
979,3,458,458,1,466,466,466,1,9,D2D_RA
980,14,197,227,5,208,233,233,4,42,D2D_RA
981,2,503,507,2,516,516,516,1,4,D2D_RA
982,3,675,675,1,682,682,682,1,8,D2D_RA
983,7,552,586,5,560,593,593,4,19,D2D_RA
984,14,479,483,2,492,492,492,1,40,D2D_RA
985,10,460,464,2,472,472,472,1,29,D2D_RA
986,5,593,616,4,600,624,624,3,13,D2D_RA
987,5,435,435,1,443,443,443,1,14,D2D_RA
988,8,380,384,2,392,392,392,1,22,D2D_RA
989,16,543,547,2,555,555,555,1,48,D2D_RA
990,1,165,178,3,176,185,185,2,1,D2D_RA
991,16,534,538,2,546,546,546,1,48,D2D_RA
992,12,154,162,2,160,168,168,2,35,D2D_RA
993,11,338,352,3,346,360,360,2,31,D2D_RA
994,8,723,723,1,729,729,729,1,22,D2D_RA
995,15,283,283,1,293,293,293,1,43,D2D_RA
996,14,321,336,3,330,344,344,2,40,D2D_RA
997,3,545,568,4,553,576,576,3,8,D2D_RA
998,3,448,448,1,456,456,456,1,7,D2D_RA
999,14,348,352,2,360,360,360,1,40,D2D_RA
1000,9,527,531,2,538,538,538,1,25,D2D_RA
1001,7,471,475,2,484,484,484,1,19,D2D_RA
1002,10,491,491,1,500,500,500,1,28,D2D_RA
1003,12,519,523,2,532,532,532,1,36,D2D_RA
1004,7,586,586,1,593,593,593,1,20,D2D_RA
1005,7,448,458,2,456,468,468,2,20,D2D_RA
1006,14,229,233,2,240,240,240,1,42,D2D_RA
1007,14,521,521,1,528,528,528,1,42,D2D_RA
1008,10,664,664,1,672,672,672,1,28,D2D_RA
1009,10,456,466,2,464,475,475,2,28,D2D_RA
1010,16,316,330,3,328,338,338,2,47,D2D_RA
1011,10,582,586,2,592,592,592,1,29,D2D_RA
1012,7,438,456,4,450,464,464,2,19,D2D_RA
1013,9,709,713,2,721,721,721,1,25,D2D_RA
1014,7,365,379,3,377,387,387,2,20,D2D_RA
1015,13,276,280,2,288,288,288,1,37,D2D_RA
1016,6,446,472,5,457,480,480,3,16,D2D_RA
1017,2,619,619,1,625,625,625,1,5,D2D_RA
1018,14,248,267,3,256,275,275,3,40,D2D_RA
1019,6,355,355,1,366,366,366,1,16,D2D_RA
1020,3,564,578,3,576,584,584,2,9,D2D_RA
1021,6,485,489,2,497,497,497,1,17,D2D_RA
1022,3,594,594,1,603,603,603,1,8,D2D_RA
1023,9,653,657,2,664,664,664,1,27,D2D_RA
1024,15,330,344,3,338,352,352,2,43,D2D_RA
1025,11,466,466,1,474,474,474,1,31,D2D_RA
1026,10,455,473,4,467,481,481,2,30,D2D_RA
1027,13,330,330,1,340,340,340,1,37,D2D_RA
