MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
7098,22,251,251,1,258,258,258,1,22,0,Success,2
7099,9,588,592,2,600,600,600,1,9,0,Success,0
7100,27,390,394,2,405,405,405,1,27,0,Success,2
7101,10,143,147,2,152,152,152,1,10,0,Success,0
7102,31,807,811,2,823,823,823,1,31,0,Success,0
7103,28,466,466,1,475,475,475,1,28,0,Success,4
7104,42,559,563,2,574,574,574,1,42,0,Success,1
7105,7,666,666,1,673,673,673,1,7,0,Success,1
7106,9,288,288,1,296,296,296,1,9,0,Success,0
7107,31,381,385,2,398,398,398,1,31,0,Success,1
7108,12,409,409,1,417,417,417,1,12,1,Success,5
7109,31,414,418,2,429,429,429,1,31,0,Success,2
7110,34,366,370,2,380,380,380,1,34,0,Success,3
7111,46,692,696,2,711,711,711,1,46,0,Success,0
7112,43,883,883,1,895,895,895,1,43,0,Success,0
7113,18,824,824,1,832,832,832,1,18,0,Success,0
7114,14,137,137,1,144,144,144,1,14,0,Success,0
7115,17,332,336,2,344,344,344,1,17,0,Success,0
7116,24,285,289,2,296,296,296,1,24,0,Success,0
7117,24,504,504,1,512,512,512,1,24,0,Success,0
7118,22,182,186,2,198,198,198,1,22,0,Success,6
7119,7,419,419,1,428,428,428,1,7,0,Success,4
7120,28,318,322,2,332,332,332,1,28,0,Success,3
7121,27,283,283,1,290,290,290,1,27,0,Success,5
7122,44,477,481,2,494,494,494,1,44,0,Success,1
7123,50,675,675,1,687,687,687,1,50,0,Success,0
7124,26,135,139,2,150,150,150,1,26,0,Success,1
7125,4,727,731,2,737,737,737,1,4,0,Success,1
7126,21,569,569,1,576,576,576,1,21,0,Success,0
7127,28,536,536,1,551,551,551,1,28,0,Success,0
7128,39,545,545,1,558,558,558,1,39,0,Success,1
7129,42,300,304,2,319,319,319,1,42,0,Success,0
7130,3,229,233,2,240,240,240,1,3,0,Success,0
7131,20,302,306,2,315,315,315,1,20,0,Success,3
7132,2,611,611,1,617,617,617,1,2,0,Success,1
7133,7,146,146,1,154,154,154,1,7,0,Success,2
7134,23,587,587,1,593,593,593,1,23,0,Success,1
7135,4,326,330,2,337,337,337,1,4,0,Success,1
7136,43,271,275,2,286,286,286,1,43,0,Success,1
7137,24,456,456,1,464,464,464,1,24,0,Success,0
7138,8,667,667,1,672,672,672,1,8,0,Success,0
7139,10,299,299,1,307,307,307,1,10,0,Success,3
7140,35,570,570,1,582,582,582,1,35,0,Success,1
7141,36,240,240,1,255,255,255,1,36,0,Success,0
7142,30,477,481,2,495,495,495,1,30,0,Success,0
7143,6,512,512,1,521,521,521,1,6,0,Success,1
7144,18,848,848,1,856,856,856,1,18,0,Success,0
7145,31,408,408,1,420,420,420,1,31,0,Success,3
7146,18,361,361,1,369,369,369,1,18,0,Success,1
7147,25,337,337,1,345,345,345,1,25,0,Success,1
7148,37,729,729,1,743,743,743,1,37,0,Success,0
7149,2,561,561,1,570,570,570,1,2,0,Success,2
7150,19,393,393,1,403,403,403,1,19,0,Success,3
7151,50,175,179,2,190,190,190,1,50,0,Success,1
7152,15,494,498,2,507,507,507,1,15,0,Success,3
7153,14,508,512,2,520,520,520,1,14,0,Success,0
7154,25,390,394,2,402,402,402,1,25,0,Success,2
7155,6,628,632,2,640,640,640,1,6,0,Success,0
7156,30,304,304,1,319,319,319,1,30,0,Success,0
7157,43,155,155,1,165,165,165,1,43,0,Success,2
7158,43,171,171,1,182,182,182,1,43,0,Success,1
7159,15,264,264,1,272,272,272,1,15,0,Success,0
7160,36,634,634,1,644,644,644,1,36,0,Success,3
7161,12,426,426,1,435,435,435,1,12,0,Success,3
7162,14,509,513,2,522,522,522,1,14,0,Success,2
7163,10,246,250,2,258,258,258,1,10,0,Success,2
7164,4,383,387,2,393,393,393,1,4,2,Success,9
7165,27,697,697,1,711,711,711,1,27,0,Success,0
7166,6,529,529,1,536,536,536,1,6,0,Success,0
7167,46,453,457,2,470,470,470,1,46,0,Success,1
7168,25,456,456,1,464,464,464,1,25,0,Success,0
7169,18,593,593,1,600,600,600,1,18,0,Success,0
7170,19,644,648,2,657,657,657,1,19,0,Success,1
7171,8,227,227,1,236,236,236,1,8,0,Success,4
7172,17,135,139,2,145,145,145,1,17,0,Success,1
7173,38,515,515,1,523,523,523,1,38,0,Success,4
7174,18,147,147,1,153,153,153,1,18,0,Success,1
7175,27,396,400,2,413,413,413,1,27,0,Success,2
7176,46,176,176,1,191,191,191,1,46,0,Success,0
7177,35,350,354,2,365,365,365,1,35,0,Success,2
7178,33,467,467,1,477,477,477,1,33,0,Success,2
7179,42,414,418,2,429,429,429,1,42,0,Success,2
7180,13,646,650,2,658,658,658,1,13,0,Success,2
7181,32,320,320,1,335,335,335,1,32,0,Success,0
7182,24,354,354,1,363,363,363,1,24,0,Success,3
7183,5,381,385,2,393,393,393,1,5,0,Success,1
7184,23,359,363,2,370,370,370,1,23,0,Success,2
7185,27,752,752,1,767,767,767,1,27,0,Success,0
7186,40,619,619,1,629,629,629,1,40,0,Success,2
7187,47,488,488,1,503,503,503,1,47,0,Success,0
7188,34,284,288,2,302,302,302,1,34,0,Success,1
7189,21,327,331,2,338,338,338,1,21,0,Success,2
7190,38,595,595,1,605,605,605,1,38,0,Success,2
7191,28,444,448,2,463,463,463,1,28,0,Success,0
7192,39,465,465,1,478,478,478,1,39,0,Success,1
7193,48,292,296,2,310,310,310,1,48,0,Success,1
7194,6,757,761,2,770,770,770,1,6,0,Success,2
7195,12,271,275,2,281,281,281,1,12,0,Success,1
7196,28,356,360,2,373,373,373,1,28,0,Success,2
7197,41,371,371,1,383,383,383,1,41,0,Success,0
7198,30,609,609,1,623,623,623,1,30,0,Success,0
7199,26,288,288,1,302,302,302,1,26,0,Success,1
7200,19,426,426,1,432,432,432,1,19,0,Success,0
7201,48,673,673,1,687,687,687,1,48,0,Success,0
7202,12,443,443,1,454,454,454,1,12,0,Success,6
7203,23,246,250,2,256,256,256,1,23,0,Success,0
7204,35,264,264,1,279,279,279,1,35,0,Success,0
7205,19,427,427,1,433,433,433,1,19,0,Success,1
7206,48,486,490,2,502,502,502,1,48,0,Success,1
7207,15,488,488,1,496,496,496,1,15,0,Success,0
7208,5,306,306,1,312,312,312,1,5,0,Success,0
7209,47,568,568,1,583,583,583,1,47,0,Success,0
7210,5,429,433,2,442,442,442,1,5,0,Success,2
7211,11,450,450,1,459,459,459,1,11,0,Success,3
7212,21,741,745,2,752,752,752,1,21,0,Success,0
7213,30,506,506,1,515,515,515,1,30,0,Success,4
7214,20,626,626,1,633,633,633,1,20,0,Success,1
7215,47,540,544,2,559,559,559,1,47,0,Success,0
7216,31,227,227,1,236,236,236,1,31,0,Success,3
7217,45,347,347,1,356,356,356,1,45,0,Success,3
7218,31,359,363,2,370,370,370,1,31,0,Success,5
7219,18,684,688,2,696,696,696,1,18,0,Success,0
7220,35,224,224,1,239,239,239,1,35,0,Success,0
7221,23,350,354,2,364,364,364,1,23,0,Success,4
7222,14,352,352,1,361,361,361,1,14,0,Success,1
7223,6,102,106,2,112,112,112,1,6,0,Success,0
7224,35,402,402,1,413,413,413,1,35,0,Success,2
7225,14,150,154,2,160,160,160,1,14,0,Success,0
7226,49,413,417,2,429,429,429,1,49,0,Success,2
7227,28,286,290,2,302,302,302,1,28,0,Success,1
7228,43,366,370,2,383,383,383,1,43,0,Success,0
7229,6,454,458,2,467,467,467,1,6,1,Success,7
7230,9,188,192,2,200,200,200,1,9,0,Success,0
7231,9,612,616,2,624,624,624,1,9,0,Success,0
7232,15,530,530,1,538,538,538,1,15,0,Success,2
7233,6,157,161,2,169,169,169,1,6,0,Success,1
7234,23,453,457,2,465,465,465,1,23,0,Success,1
7235,26,469,473,2,485,485,485,1,26,0,Success,2
7236,22,532,536,2,544,544,544,1,22,0,Success,0
7237,6,409,409,1,416,416,416,1,6,0,Success,0
7238,27,200,200,1,215,215,215,1,27,0,Success,0
7239,43,322,322,1,331,331,331,1,43,0,Success,4
7240,44,496,496,1,511,511,511,1,44,0,Success,0
7241,42,572,576,2,591,591,591,1,42,0,Success,0
7242,43,299,299,1,310,310,310,1,43,2,Success,9
7243,44,408,408,1,423,423,423,1,44,0,Success,0
7244,47,506,506,1,517,517,517,1,47,0,Success,2
7245,21,524,528,2,537,537,537,1,21,0,Success,1
7246,36,538,538,1,549,549,549,1,36,0,Success,2
7247,5,625,625,1,633,633,633,1,5,0,Success,1
7248,40,490,490,1,499,499,499,1,40,0,Success,4
7249,23,768,768,1,776,776,776,1,23,0,Success,0
7250,10,595,595,1,603,603,603,1,10,0,Success,3
7251,47,443,443,1,454,454,454,1,47,0,Success,1
7252,36,530,530,1,541,541,541,1,36,0,Success,2
7253,16,287,291,2,299,299,299,1,16,1,Success,7
7254,1,597,601,2,608,608,608,1,1,0,Success,0
7255,45,417,417,1,429,429,429,1,45,0,Success,2
7256,19,168,168,1,176,176,176,1,19,0,Success,0
7257,50,387,387,1,397,397,397,1,50,0,Success,2
7258,12,778,778,1,784,784,784,1,12,0,Success,0
7259,30,292,296,2,311,311,311,1,30,0,Success,0
7260,24,538,538,1,546,546,546,1,24,0,Success,2
7261,35,739,739,1,751,751,751,1,35,0,Success,0
7262,43,240,240,1,255,255,255,1,43,0,Success,0
7263,41,445,449,2,460,460,460,1,41,0,Success,3
7264,8,652,656,2,664,664,664,1,8,0,Success,0
7265,13,351,355,2,363,363,363,1,13,0,Success,3
7266,37,653,657,2,671,671,671,1,37,0,Success,0
7267,39,627,627,1,637,637,637,1,39,0,Success,2
7268,50,474,474,1,484,484,484,1,50,0,Success,3
7269,22,599,603,2,610,610,610,1,22,0,Success,2
7270,35,747,747,1,759,759,759,1,35,0,Success,0
7271,8,241,241,1,250,250,250,1,8,0,Success,2
7272,35,330,330,1,341,341,341,1,35,0,Success,2
7273,42,336,336,1,351,351,351,1,42,0,Success,0
7274,23,265,265,1,273,273,273,1,23,1,Success,5
7275,22,327,331,2,340,340,340,1,22,0,Success,4
7276,37,98,98,1,110,110,110,1,37,0,Success,1
7277,8,479,483,2,492,492,492,1,8,0,Success,4
7278,22,446,450,2,457,457,457,1,22,0,Success,1
7279,46,323,323,1,331,331,331,1,46,0,Success,4
7280,41,476,480,2,494,494,494,1,41,0,Success,1
7281,27,656,656,1,671,671,671,1,27,0,Success,0
7282,33,301,305,2,317,317,317,1,33,0,Success,2
7283,18,428,432,2,441,441,441,1,18,0,Success,1
7284,46,288,288,1,303,303,303,1,46,0,Success,0
7285,26,370,370,1,378,378,378,1,26,0,Success,5
7286,40,195,195,1,206,206,206,1,40,0,Success,1
7287,22,429,433,2,442,442,442,1,22,0,Success,2
7288,27,89,89,1,103,103,103,1,27,0,Success,0
7289,10,579,579,1,587,587,587,1,10,0,Success,3
7290,9,408,408,1,417,417,417,1,9,0,Success,1
7291,10,371,371,1,380,380,380,1,10,0,Success,4
7292,20,240,240,1,249,249,249,1,20,0,Success,1
7293,36,418,418,1,430,430,430,1,36,0,Success,1
7294,29,428,432,2,446,446,446,1,29,0,Success,1
7295,7,272,272,1,281,281,281,1,7,0,Success,1
7296,18,574,578,2,585,585,585,1,18,0,Success,1
7297,15,597,601,2,609,609,609,1,15,0,Success,1
7298,34,542,546,2,559,559,559,1,34,0,Success,0
7299,4,426,426,1,434,434,434,1,4,0,Success,2
7300,16,372,376,2,385,385,385,1,16,0,Success,1
7301,14,269,273,2,281,281,281,1,14,0,Success,1
7302,43,426,426,1,438,438,438,1,43,0,Success,1
7303,42,462,466,2,477,477,477,1,42,0,Success,2
7304,10,370,370,1,378,378,378,1,10,0,Success,2
7305,15,307,307,1,315,315,315,1,15,0,Success,3
7306,19,88,88,1,97,97,97,1,19,0,Success,1
7307,49,323,323,1,330,330,330,1,49,0,Success,5
7308,14,442,442,1,450,450,450,1,14,0,Success,2
7309,39,146,146,1,158,158,158,1,39,0,Success,1
7310,7,521,521,1,528,528,528,1,7,0,Success,0
7311,8,285,289,2,298,298,298,1,8,0,Success,2
7312,33,596,600,2,614,614,614,1,33,0,Success,1
7313,34,166,170,2,183,183,183,1,34,0,Success,0
7314,27,174,178,2,191,191,191,1,27,0,Success,0
7315,17,771,771,1,778,778,778,1,17,0,Success,2
7316,35,420,424,2,437,437,437,1,35,0,Success,2
7317,27,521,521,1,535,535,535,1,27,0,Success,0
7318,41,638,642,2,653,653,653,1,41,0,Success,2
7319,39,318,322,2,333,333,333,1,39,0,Success,2
7320,18,730,730,1,736,736,736,1,18,0,Success,0
7321,23,395,395,1,403,403,403,1,23,0,Success,3
7322,24,315,315,1,323,323,323,1,24,0,Success,3
7323,11,83,83,1,89,89,89,1,11,0,Success,1
7324,40,803,803,1,815,815,815,1,40,0,Success,0
7325,15,425,425,1,432,432,432,1,15,0,Success,0
7326,43,381,385,2,398,398,398,1,43,0,Success,1
7327,31,323,323,1,334,334,334,1,31,0,Success,1
7328,41,258,258,1,271,271,271,1,41,0,Success,0
7329,37,351,355,2,363,363,363,1,37,0,Success,4
7330,31,476,480,2,495,495,495,1,31,0,Success,0
7331,1,317,321,2,328,328,328,1,1,0,Success,0
7332,9,239,243,2,248,248,248,1,9,0,Success,0
7333,46,510,514,2,524,524,524,1,46,0,Success,3
7334,47,598,602,2,613,613,613,1,47,0,Success,2
7335,45,474,474,1,486,486,486,1,45,0,Success,1
7336,37,153,153,1,167,167,167,1,37,0,Success,0
7337,40,362,362,1,375,375,375,1,40,0,Success,0
7338,39,500,504,2,519,519,519,1,39,0,Success,0
7339,45,615,619,2,631,631,631,1,45,0,Success,0
7340,36,334,338,2,349,349,349,1,36,0,Success,2
7341,43,105,105,1,119,119,119,1,43,0,Success,0
7342,35,324,328,2,343,343,343,1,35,0,Success,0
7343,47,401,401,1,415,415,415,1,47,0,Success,0
7344,5,152,152,1,161,161,161,1,5,0,Success,1
7345,36,353,353,1,365,365,365,1,36,0,Success,2
7346,14,664,664,1,672,672,672,1,14,0,Success,0
7347,13,285,289,2,298,298,298,1,13,0,Success,2
7348,26,607,611,2,621,621,621,1,26,0,Success,2
7349,35,371,371,1,383,383,383,1,35,0,Success,0
7350,9,476,480,2,488,488,488,1,9,0,Success,0
7351,48,509,513,2,526,526,526,1,48,0,Success,1
7352,23,450,450,1,461,461,461,1,23,0,Success,5
7353,34,478,482,2,493,493,493,1,34,1,Success,6
7354,21,74,74,1,80,80,80,1,21,0,Success,0
7355,34,447,451,2,462,462,462,1,34,0,Success,1
7356,45,152,152,1,167,167,167,1,45,0,Success,0
7357,5,546,546,1,554,554,554,1,5,1,Success,6
7358,33,663,667,2,675,675,675,1,33,0,Success,4
7359,19,771,771,1,777,777,777,1,19,0,Success,1
7360,28,660,664,2,679,679,679,1,28,0,Success,0
7361,34,579,579,1,590,590,590,1,34,0,Success,1
7362,42,327,331,2,339,339,339,1,42,0,Success,4
7363,11,181,185,2,192,192,192,1,11,0,Success,0
7364,24,406,410,2,416,416,416,1,24,0,Success,0
7365,23,528,528,1,537,537,537,1,23,0,Success,1
7366,18,547,547,1,552,552,552,1,18,0,Success,0
7367,39,683,683,1,692,692,692,1,39,0,Success,3
7368,49,409,409,1,421,421,421,1,49,0,Success,2
7369,22,336,336,1,344,344,344,1,22,0,Success,0
7370,3,354,354,1,362,362,362,1,3,0,Success,2
7371,17,412,416,2,424,424,424,1,17,0,Success,0
7372,22,731,731,1,736,736,736,1,22,0,Success,0
7373,40,793,793,1,807,807,807,1,40,0,Success,0
7374,18,322,322,1,331,331,331,1,18,0,Success,3
7375,5,404,408,2,417,417,417,1,5,0,Success,1
7376,23,227,227,1,233,233,233,1,23,0,Success,1
7377,50,446,450,2,462,462,462,1,50,0,Success,1
7378,31,508,512,2,526,526,526,1,31,0,Success,1
7379,20,551,555,2,563,563,563,1,20,0,Success,3
7380,34,197,201,2,214,214,214,1,34,0,Success,1
7381,44,248,248,1,263,263,263,1,44,0,Success,0
7382,3,452,456,2,464,464,464,1,3,0,Success,0
7383,4,256,256,1,264,264,264,1,4,0,Success,0
7384,17,443,443,1,448,448,448,1,17,0,Success,0
7385,27,383,387,2,397,397,397,1,27,0,Success,2
7386,48,428,432,2,446,446,446,1,48,0,Success,1
7387,45,499,499,1,509,509,509,1,45,0,Success,2
7388,11,534,538,2,544,544,544,1,11,0,Success,0
7389,31,340,344,2,358,358,358,1,31,0,Success,1
7390,39,566,570,2,582,582,582,1,39,0,Success,1
7391,30,129,129,1,142,142,142,1,30,0,Success,1
7392,38,557,561,2,573,573,573,1,38,0,Success,2
7393,37,621,625,2,639,639,639,1,37,0,Success,0
7394,16,663,667,2,672,672,672,1,16,0,Success,0
7395,5,683,683,1,689,689,689,1,5,0,Success,1
7396,30,406,410,2,422,422,422,1,30,0,Success,1
7397,27,250,250,1,259,259,259,1,27,0,Success,4
7398,46,681,681,1,694,694,694,1,46,0,Success,1
7399,13,621,625,2,633,633,633,1,13,0,Success,1
7400,12,658,658,1,665,665,665,1,12,0,Success,1
7401,14,516,520,2,528,528,528,1,14,0,Success,0
7402,1,493,497,2,506,506,506,1,1,0,Success,2
7403,45,696,696,1,711,711,711,1,45,0,Success,0
7404,29,456,456,1,471,471,471,1,29,0,Success,0
7405,13,572,576,2,584,584,584,1,13,0,Success,0
7406,32,366,370,2,381,381,381,1,32,0,Success,2
7407,27,362,362,1,374,374,374,1,27,0,Success,1
7408,40,701,705,2,718,718,718,1,40,0,Success,1
7409,37,334,338,2,349,349,349,1,37,0,Success,2
7410,35,470,474,2,484,484,484,1,35,0,Success,3
7411,28,234,234,1,246,246,246,1,28,0,Success,1
7412,34,515,515,1,521,521,521,1,34,0,Success,6
7413,46,183,187,2,199,199,199,1,46,0,Success,0
7414,43,553,553,1,567,567,567,1,43,0,Success,0
7415,19,783,787,2,792,792,792,1,19,0,Success,0
7416,15,494,498,2,508,508,508,1,15,0,Success,4
7417,4,663,667,2,672,672,672,1,4,0,Success,0
7418,34,741,745,2,758,758,758,1,34,0,Success,1
7419,48,198,202,2,215,215,215,1,48,0,Success,0
7420,13,657,657,1,664,664,664,1,13,0,Success,0
7421,17,613,617,2,624,624,624,1,17,0,Success,0
7422,23,488,488,1,496,496,496,1,23,0,Success,0
7423,16,706,706,1,712,712,712,1,16,0,Success,0
7424,3,493,497,2,507,507,507,1,3,0,Success,3
7425,20,245,249,2,259,259,259,1,20,0,Success,3
7426,11,538,538,1,545,545,545,1,11,0,Success,1
7427,1,56,56,1,64,64,64,1,1,0,Success,0
7428,21,593,593,1,600,600,600,1,21,0,Success,0
7429,25,344,344,1,352,352,352,1,25,0,Success,0
7430,35,556,560,2,572,572,572,1,35,0,Success,3
7431,13,376,376,1,385,385,385,1,13,0,Success,1
7432,19,449,449,1,459,459,459,1,19,0,Success,3
7433,26,724,728,2,743,743,743,1,26,0,Success,0
7434,36,323,323,1,333,333,333,1,36,0,Success,2
7435,7,136,136,1,145,145,145,1,7,0,Success,1
7436,24,615,619,2,624,624,624,1,24,0,Success,0
7437,5,507,507,1,517,517,517,1,5,0,Success,5
7438,35,160,160,1,175,175,175,1,35,0,Success,0
7439,15,811,811,1,817,817,817,1,15,0,Success,1
7440,49,335,339,2,347,347,347,1,49,0,Success,4
7441,5,298,298,1,307,307,307,1,5,0,Success,3
7442,10,253,257,2,266,266,266,1,10,0,Success,2
7443,22,267,267,1,275,275,275,1,22,0,Success,3
7444,20,429,433,2,442,442,442,1,20,0,Success,2
7445,43,479,483,2,492,492,492,1,43,0,Success,3
7446,35,793,793,1,807,807,807,1,35,0,Success,0
7447,19,662,666,2,675,675,675,1,19,0,Success,3
7448,4,487,491,2,498,498,498,1,4,0,Success,2
7449,7,786,786,1,793,793,793,1,7,0,Success,1
7450,21,571,571,1,577,577,577,1,21,0,Success,1
7451,3,598,602,2,609,609,609,1,3,0,Success,1
7452,21,875,875,1,880,880,880,1,21,0,Success,0
7453,28,277,281,2,295,295,295,1,28,0,Success,0
7454,25,635,635,1,641,641,641,1,25,0,Success,1
7455,7,583,587,2,593,593,593,1,7,0,Success,1
7456,13,402,402,1,410,410,410,1,13,0,Success,2
7457,25,309,313,2,321,321,321,1,25,0,Success,1
7458,41,386,386,1,396,396,396,1,41,0,Success,3
7459,45,520,520,1,535,535,535,1,45,0,Success,0
7460,12,516,520,2,529,529,529,1,12,0,Success,1
7461,4,670,674,2,682,682,682,1,4,0,Success,2
7462,39,403,403,1,415,415,415,1,39,0,Success,0
7463,35,293,297,2,310,310,310,1,35,0,Success,1
7464,21,556,560,2,569,569,569,1,21,0,Success,1
7465,50,421,425,2,436,436,436,1,50,0,Success,3
7466,10,375,379,2,387,387,387,1,10,0,Success,3
7467,40,608,608,1,623,623,623,1,40,0,Success,0
7468,30,750,754,2,767,767,767,1,30,0,Success,0
7469,40,329,329,1,342,342,342,1,40,0,Success,1
7470,3,459,459,1,467,467,467,1,3,0,Success,3
7471,17,543,547,2,554,554,554,1,17,0,Success,2
7472,37,288,288,1,303,303,303,1,37,0,Success,0
7473,41,613,617,2,631,631,631,1,41,0,Success,0
7474,28,250,250,1,258,258,258,1,28,0,Success,5
7475,19,613,617,2,626,626,626,1,19,0,Success,2
7476,32,153,153,1,166,166,166,1,32,0,Success,1
7477,11,504,504,1,512,512,512,1,11,0,Success,0
7478,14,619,619,1,624,624,624,1,14,0,Success,0
7479,19,380,384,2,392,392,392,1,19,0,Success,0
7480,47,327,331,2,340,340,340,1,47,0,Success,3
7481,23,427,427,1,433,433,433,1,23,2,Success,9
7482,38,521,521,1,534,534,534,1,38,0,Success,1
7483,17,684,688,2,696,696,696,1,17,0,Success,0
7484,28,35,35,1,47,47,47,1,28,0,Success,0
7485,11,603,603,1,608,608,608,1,11,0,Success,0
7486,3,484,488,2,496,496,496,1,3,0,Success,0
7487,40,368,368,1,383,383,383,1,40,0,Success,0
7488,33,229,233,2,246,246,246,1,33,0,Success,1
7489,33,483,483,1,493,493,493,1,33,0,Success,2
7490,33,683,683,1,693,693,693,1,33,0,Success,2
7491,45,419,419,1,425,425,425,1,45,0,Success,6
7492,45,593,593,1,605,605,605,1,45,0,Success,2
7493,50,725,729,2,743,743,743,1,50,0,Success,0
7494,45,98,98,1,111,111,111,1,45,0,Success,0
7495,14,506,506,1,513,513,513,1,14,0,Success,1
7496,8,588,592,2,601,601,601,1,8,0,Success,1
7497,40,491,491,1,498,498,498,1,40,0,Success,5
7498,8,332,336,2,345,345,345,1,8,0,Success,1
7499,46,413,417,2,430,430,430,1,46,0,Success,1
7500,27,502,506,2,516,516,516,1,27,0,Success,3
7501,19,565,569,2,578,578,578,1,19,0,Success,2
7502,8,889,889,1,896,896,896,1,8,0,Success,0
7503,24,534,538,2,547,547,547,1,24,0,Success,3
7504,31,476,480,2,494,494,494,1,31,0,Success,1
7505,22,412,416,2,425,425,425,1,22,0,Success,1
7506,6,490,490,1,497,497,497,1,6,0,Success,1
7507,23,241,241,1,250,250,250,1,23,0,Success,2
7508,14,307,307,1,316,316,316,1,14,0,Success,4
7509,10,429,433,2,442,442,442,1,10,0,Success,2
7510,15,532,536,2,544,544,544,1,15,0,Success,0
7511,41,510,514,2,526,526,526,1,41,0,Success,1
7512,48,425,425,1,438,438,438,1,48,0,Success,1
7513,36,295,299,2,309,309,309,1,36,0,Success,2
7514,12,525,529,2,538,538,538,1,12,0,Success,2
7515,5,493,497,2,504,504,504,1,5,0,Success,0
7516,38,371,371,1,380,380,380,1,38,0,Success,3
7517,36,391,395,2,404,404,404,1,36,0,Success,3
7518,30,625,625,1,636,636,636,1,30,0,Success,3
7519,40,233,233,1,246,246,246,1,40,0,Success,1
7520,19,495,499,2,507,507,507,1,19,0,Success,3
7521,5,455,459,2,466,466,466,1,5,0,Success,2
7522,26,365,369,2,382,382,382,1,26,0,Success,1
7523,32,178,178,1,191,191,191,1,32,0,Success,0
7524,35,393,393,1,406,406,406,1,35,0,Success,1
7525,26,765,769,2,783,783,783,1,26,0,Success,0
7526,37,254,258,2,268,268,268,1,37,1,Success,7
7527,1,496,496,1,504,504,504,1,1,0,Success,0
7528,46,159,163,2,174,174,174,1,46,0,Success,1
7529,41,456,456,1,470,470,470,1,41,0,Success,1
7530,49,511,515,2,526,526,526,1,49,0,Success,1
7531,15,336,336,1,348,348,348,1,15,0,Success,4
7532,2,265,265,1,273,273,273,1,2,0,Success,1
7533,2,431,435,2,441,441,441,1,2,0,Success,1
7534,4,238,242,2,250,250,250,1,4,0,Success,2
7535,43,522,522,1,532,532,532,1,43,0,Success,3
7536,12,390,394,2,403,403,403,1,12,0,Success,3
7537,8,411,411,1,421,421,421,1,8,0,Success,5
7538,9,680,680,1,688,688,688,1,9,0,Success,0
7539,26,369,369,1,381,381,381,1,26,0,Success,2
7540,34,519,523,2,534,534,534,1,34,0,Success,1
7541,10,640,640,1,649,649,649,1,10,0,Success,1
7542,8,546,546,1,553,553,553,1,8,0,Success,1
7543,3,407,411,2,418,418,418,1,3,0,Success,2
7544,48,194,194,1,207,207,207,1,48,0,Success,0
7545,8,614,618,2,625,625,625,1,8,0,Success,1
7546,15,188,192,2,200,200,200,1,15,0,Success,0
7547,1,376,376,1,385,385,385,1,1,0,Success,1
7548,23,271,275,2,285,285,285,1,23,0,Success,5
7549,39,286,290,2,301,301,301,1,39,0,Success,2
7550,25,309,313,2,322,322,322,1,25,0,Success,2
7551,17,230,234,2,243,243,243,1,17,0,Success,3
7552,14,791,795,2,800,800,800,1,14,0,Success,0
7553,46,355,355,1,366,366,366,1,46,0,Success,1
7554,32,328,328,1,343,343,343,1,32,0,Success,0
7555,10,300,304,2,312,312,312,1,10,0,Success,0
7556,22,351,355,2,363,363,363,1,22,0,Success,3
7557,40,641,641,1,653,653,653,1,40,0,Success,2
7558,16,414,418,2,427,427,427,1,16,1,Success,7
7559,22,592,592,1,600,600,600,1,22,0,Success,0
7560,25,653,657,2,665,665,665,1,25,0,Success,1
7561,45,374,378,2,389,389,389,1,45,0,Success,2
7562,29,377,377,1,390,390,390,1,29,0,Success,1
7563,42,614,618,2,628,628,628,1,42,0,Success,3
7564,1,351,355,2,363,363,363,1,1,0,Success,3
7565,48,391,395,2,405,405,405,1,48,0,Success,2
7566,50,496,496,1,510,510,510,1,50,0,Success,1
7567,20,186,186,1,194,194,194,1,20,0,Success,2
7568,23,537,537,1,544,544,544,1,23,0,Success,0
7569,2,152,152,1,161,161,161,1,2,0,Success,1
7570,21,478,482,2,491,491,491,1,21,0,Success,3
7571,39,727,731,2,743,743,743,1,39,0,Success,0
7572,1,355,355,1,364,364,364,1,1,0,Success,4
7573,5,611,611,1,621,621,621,1,5,0,Success,5
7574,42,623,627,2,639,639,639,1,42,0,Success,0
7575,48,299,299,1,307,307,307,1,48,0,Success,4
7576,17,743,747,2,753,753,753,1,17,0,Success,1
7577,44,624,624,1,639,639,639,1,44,0,Success,0
7578,25,374,378,2,384,384,384,1,25,0,Success,0
7579,9,566,570,2,577,577,577,1,9,0,Success,1
7580,15,800,800,1,808,808,808,1,15,0,Success,0
7581,1,575,579,2,587,587,587,1,1,0,Success,3
7582,46,365,369,2,381,381,381,1,46,0,Success,2
7583,17,216,216,1,225,225,225,1,17,0,Success,1
7584,37,250,250,1,261,261,261,1,37,0,Success,2
7585,40,253,257,2,270,270,270,1,40,0,Success,1
7586,40,396,400,2,415,415,415,1,40,0,Success,0
7587,13,99,99,1,104,104,104,1,13,0,Success,0
7588,35,637,641,2,655,655,655,1,35,0,Success,0
7589,13,754,754,1,760,760,760,1,13,0,Success,0
7590,14,305,305,1,313,313,313,1,14,0,Success,1
7591,17,387,387,1,395,395,395,1,17,0,Success,3
7592,21,529,529,1,539,539,539,1,21,0,Success,3
7593,22,239,243,2,249,249,249,1,22,0,Success,1
