MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
421,32,765,769,2,783,783,783,1,32,0,Success,0
422,29,449,449,1,461,461,461,1,29,0,Success,2
423,26,232,232,1,246,246,246,1,26,0,Success,1
424,33,332,336,2,351,351,351,1,33,0,Success,0
425,16,463,467,2,472,472,472,1,16,2,Success,8
426,27,225,225,1,238,238,238,1,27,0,Success,1
427,35,554,554,1,564,564,564,1,35,0,Success,3
428,18,521,521,1,530,530,530,1,18,0,Success,2
429,45,266,266,1,277,277,277,1,45,0,Success,2
430,39,836,840,2,855,855,855,1,39,0,Success,0
431,38,346,346,1,357,357,357,1,38,0,Success,2
432,34,490,506,3,516,516,516,2,34,0,Success,3
433,9,406,410,2,417,417,417,1,9,1,Success,5
434,32,175,179,2,189,189,189,1,32,0,Success,2
435,19,599,603,2,608,608,608,1,19,0,Success,0
436,13,631,635,2,642,642,642,1,13,0,Success,2
437,50,437,441,2,453,453,453,1,50,0,Success,2
438,12,495,499,2,506,506,506,1,12,1,Success,6
439,47,626,626,1,637,637,637,1,47,0,Success,2
440,26,307,307,1,315,315,315,1,26,1,Success,16
441,37,348,352,2,367,367,367,1,37,0,Success,0
442,38,345,345,1,359,359,359,1,38,0,Success,0
443,12,444,448,2,456,456,456,1,12,0,Success,0
444,28,261,265,2,277,277,277,1,28,0,Success,2
445,48,472,472,1,487,487,487,1,48,0,Success,0
446,14,470,474,2,482,482,482,1,14,1,Success,6
447,22,477,481,2,489,489,489,1,22,1,Success,5
448,31,629,633,2,646,646,646,1,31,0,Success,1
449,29,640,640,1,655,655,655,1,29,0,Success,0
450,8,304,304,1,312,312,312,1,8,0,Success,0
451,25,287,306,4,300,312,312,2,25,1,Success,4
452,29,165,169,2,183,183,183,1,29,1,Success,4
453,45,364,368,2,383,383,383,1,45,0,Success,0
454,32,412,416,2,431,431,431,1,32,0,Success,0
455,8,116,120,2,128,128,128,1,8,0,Success,0
456,47,316,320,2,335,335,335,1,47,0,Success,0
457,20,205,209,2,218,218,218,1,20,0,Success,2
458,5,424,424,1,432,432,432,1,5,0,Success,0
459,27,279,283,2,291,291,291,1,27,0,Success,12
460,23,356,360,2,368,368,368,1,23,0,Success,0
461,34,418,418,1,428,428,428,1,34,0,Success,3
462,19,482,482,1,491,491,491,1,19,0,Success,3
463,18,434,434,1,442,442,442,1,18,1,Success,6
464,3,755,755,1,762,762,762,1,3,0,Success,2
465,1,490,490,1,496,496,496,1,1,2,Success,8
466,38,591,595,2,606,606,606,1,38,1,Success,5
467,28,566,570,2,582,582,582,1,28,2,Success,9
468,27,615,619,2,631,631,631,1,27,2,Success,8
469,31,208,208,1,223,223,223,1,31,0,Success,0
470,4,333,337,2,345,345,345,1,4,0,Success,1
471,34,569,569,1,582,582,582,1,34,0,Success,1
472,10,309,313,2,322,322,322,1,10,0,Success,2
473,6,322,322,1,328,328,328,1,6,0,Success,0
474,2,596,600,2,608,608,608,1,2,0,Success,0
475,11,460,464,2,472,472,472,1,11,0,Success,0
476,16,458,458,1,464,464,464,1,16,1,Success,4
477,26,416,416,1,431,431,431,1,26,0,Success,0
478,25,288,288,1,296,296,296,1,25,0,Success,0
479,20,406,410,2,419,419,419,1,20,1,Success,7
480,7,199,203,2,211,211,211,1,7,0,Success,3
481,28,423,427,2,433,433,433,1,28,0,Success,14
482,32,111,115,2,127,127,127,1,32,0,Success,0
483,26,658,658,1,670,670,670,1,26,1,Success,5
484,47,477,481,2,493,493,493,1,47,1,Success,6
485,2,231,235,2,241,241,241,1,2,1,Success,5
486,29,674,674,1,684,684,684,1,29,0,Success,3
487,49,569,569,1,583,583,583,1,49,1,Success,4
488,30,428,432,2,446,446,446,1,30,0,Success,1
489,28,290,290,1,302,302,302,1,28,1,Success,5
490,26,633,633,1,646,646,646,1,26,0,Success,1
491,26,304,304,1,319,319,319,1,26,0,Success,0
492,36,522,522,1,534,534,534,1,36,1,Success,5
493,20,474,488,3,482,496,496,2,20,0,Success,0
494,31,378,378,1,388,388,388,1,31,0,Success,3
495,47,383,387,2,397,397,397,1,47,2,Success,10
496,32,462,466,2,476,476,476,1,32,0,Success,3
497,9,492,496,2,504,504,504,1,9,0,Success,0
498,4,692,696,2,704,704,704,1,4,0,Success,0
499,38,712,712,1,727,727,727,1,38,0,Success,0
500,20,224,224,1,232,232,232,1,20,0,Success,0
501,5,638,642,2,651,651,651,1,5,0,Success,3
502,1,204,208,2,216,216,216,1,1,0,Success,0
503,39,353,353,1,367,367,367,1,39,0,Success,0
504,39,316,320,2,335,335,335,1,39,0,Success,0
505,29,289,289,1,302,302,302,1,29,1,Success,5
506,13,302,322,4,316,332,332,2,13,0,Success,4
507,47,624,624,1,639,639,639,1,47,0,Success,0
508,43,564,568,2,583,583,583,1,43,0,Success,0
509,29,369,369,1,380,380,380,1,29,1,Success,7
510,45,444,448,2,463,463,463,1,45,0,Success,0
511,46,200,200,1,215,215,215,1,46,0,Success,0
512,16,454,458,2,465,465,465,1,16,1,Success,5
513,4,570,570,1,578,578,578,1,4,1,Success,6
514,18,634,634,1,643,643,643,1,18,0,Success,3
515,36,304,304,1,319,319,319,1,36,0,Success,0
516,26,216,216,1,231,231,231,1,26,0,Success,0
517,32,568,568,1,583,583,583,1,32,0,Success,0
518,26,423,427,2,436,436,436,1,26,1,Success,7
519,49,495,499,2,511,511,511,1,49,1,Success,4
520,28,424,424,1,439,439,439,1,28,0,Success,0
521,13,534,538,2,544,544,544,1,13,1,Success,4
522,33,298,315,3,321,321,321,2,33,0,Success,6
523,18,30,34,2,40,40,40,1,18,0,Success,0
524,34,473,473,1,484,484,484,1,34,0,Success,3
525,17,139,139,1,150,150,150,1,17,0,Success,6
526,27,195,195,1,204,204,204,1,27,1,Success,7
527,29,171,171,1,182,182,182,1,29,2,Success,9
528,31,486,507,4,501,517,517,2,31,2,Success,10
529,33,332,336,2,350,350,350,1,33,0,Success,1
530,8,240,240,1,248,248,248,1,8,0,Success,0
531,43,349,353,2,365,365,365,1,43,0,Success,2
532,39,669,673,2,687,687,687,1,39,0,Success,0
533,44,443,459,3,453,471,471,2,44,1,Success,4
534,9,165,169,2,176,176,176,1,9,0,Success,0
535,5,512,512,1,521,521,521,1,5,0,Success,1
536,10,339,339,1,344,344,344,1,10,1,Success,4
537,50,351,355,2,367,367,367,1,50,2,Success,8
538,25,354,354,1,365,365,365,1,25,0,Success,5
539,26,449,449,1,461,461,461,1,26,1,Success,6
540,2,393,393,1,400,400,400,1,2,1,Success,4
541,8,430,434,2,443,443,443,1,8,0,Success,3
542,2,249,249,1,257,257,257,1,2,0,Success,1
543,25,639,643,2,650,650,650,1,25,1,Success,6
544,35,382,386,2,396,396,396,1,35,0,Success,3
545,6,412,416,2,424,424,424,1,6,0,Success,0
546,46,511,528,4,522,543,543,2,46,0,Success,0
547,26,727,731,2,741,741,741,1,26,0,Success,2
548,40,108,112,2,127,127,127,1,40,0,Success,0
549,49,277,281,2,295,295,295,1,49,0,Success,0
550,29,534,538,2,548,548,548,1,29,1,Success,7
551,8,440,440,1,448,448,448,1,8,0,Success,0
552,34,585,585,1,597,597,597,1,34,0,Success,2
553,50,261,265,2,276,276,276,1,50,0,Success,3
554,20,896,896,1,904,904,904,1,20,0,Success,0
555,28,522,522,1,535,535,535,1,28,2,Success,8
556,8,439,443,2,451,451,451,1,8,1,Success,7
557,44,524,528,2,543,543,543,1,44,0,Success,0
558,5,264,264,1,272,272,272,1,5,0,Success,0
559,12,243,243,1,249,249,249,1,12,0,Success,1
560,16,308,312,2,320,320,320,1,16,0,Success,0
561,34,378,378,1,390,390,390,1,34,1,Success,5
562,30,434,434,1,442,442,442,1,30,0,Success,13
563,9,262,266,2,273,273,273,1,9,1,Success,5
564,41,630,634,2,647,647,647,1,41,0,Success,0
565,3,309,313,2,320,320,320,1,3,1,Success,4
566,7,123,123,1,129,129,129,1,7,0,Success,1
567,14,407,411,2,416,416,416,1,14,2,Success,8
568,10,399,403,2,411,411,411,1,10,1,Success,7
569,28,551,555,2,564,564,564,1,28,1,Success,7
570,1,194,194,1,202,202,202,1,1,0,Success,2
571,5,139,139,1,149,149,149,1,5,0,Success,5
572,14,593,593,1,601,601,601,1,14,1,Success,5
573,19,413,417,2,426,426,426,1,19,0,Success,2
574,30,425,425,1,437,437,437,1,30,0,Success,2
575,3,589,593,2,600,600,600,1,3,1,Success,4
576,8,613,617,2,626,626,626,1,8,0,Success,2
577,4,328,328,1,336,336,336,1,4,0,Success,0
578,16,482,482,1,488,488,488,1,16,1,Success,4
579,7,530,530,1,536,536,536,1,7,2,Success,8
580,4,314,314,1,320,320,320,1,4,1,Success,4
581,26,587,587,1,597,597,597,1,26,1,Success,6
582,27,572,576,2,591,591,591,1,27,0,Success,0
583,3,97,97,1,106,106,106,1,3,0,Success,2
584,42,750,754,2,767,767,767,1,42,0,Success,0
585,44,263,267,2,276,276,276,1,44,0,Success,3
586,46,531,531,1,541,541,541,1,46,1,Success,6
587,46,569,569,1,583,583,583,1,46,0,Success,0
588,11,406,410,2,419,419,419,1,11,0,Success,3
589,22,676,680,2,688,688,688,1,22,0,Success,0
590,11,70,74,2,80,80,80,1,11,0,Success,0
591,1,145,145,1,152,152,152,1,1,0,Success,0
592,23,530,530,1,536,536,536,1,23,2,Success,8
593,17,453,473,4,467,483,483,2,17,0,Success,3
594,14,344,344,1,352,352,352,1,14,0,Success,0
595,37,579,579,1,589,589,589,1,37,1,Success,6
596,6,291,291,1,301,301,301,1,6,0,Success,5
597,2,468,472,2,480,480,480,1,2,0,Success,0
598,31,484,488,2,503,503,503,1,31,0,Success,0
599,30,218,232,2,230,247,247,2,30,0,Success,0
600,5,549,553,2,562,562,562,1,5,1,Success,6
601,24,379,379,1,385,385,385,1,24,1,Success,5
602,17,523,523,1,528,528,528,1,17,2,Success,8
603,7,584,584,1,592,592,592,1,7,0,Success,0
604,2,481,481,1,488,488,488,1,2,1,Success,4
605,21,325,329,2,337,337,337,1,21,0,Success,1
606,40,555,555,1,564,564,564,1,40,1,Success,7
607,26,461,465,2,477,477,477,1,26,0,Success,2
608,38,145,145,1,158,158,158,1,38,0,Success,1
609,10,636,640,2,648,648,648,1,10,0,Success,0
610,28,232,232,1,247,247,247,1,28,0,Success,0
611,1,404,408,2,416,416,416,1,1,0,Success,0
612,15,377,377,1,386,386,386,1,15,0,Success,2
613,2,315,315,1,320,320,320,1,2,2,Success,8
614,50,524,528,2,543,543,543,1,50,0,Success,0
615,45,318,322,2,334,334,334,1,45,1,Success,5
616,18,468,472,2,480,480,480,1,18,0,Success,0
617,23,258,258,1,264,264,264,1,23,0,Success,0
618,3,314,314,1,322,322,322,1,3,2,Success,10
619,7,598,602,2,610,610,610,1,7,1,Success,6
620,43,679,683,2,692,692,692,1,43,0,Success,3
621,50,366,370,2,380,380,380,1,50,1,Success,7
622,16,479,483,2,490,490,490,1,16,1,Success,6
623,5,541,545,2,554,554,554,1,5,0,Success,2
624,6,256,256,1,264,264,264,1,6,0,Success,0
625,40,343,347,2,355,355,355,1,40,0,Success,4
626,27,260,264,2,279,279,279,1,27,0,Success,0
627,1,497,497,1,506,506,506,1,1,0,Success,2
628,48,592,592,1,607,607,607,1,48,0,Success,0
629,28,403,403,1,414,414,414,1,28,2,Success,9
630,26,300,304,2,318,318,318,1,26,0,Success,1
631,1,512,512,1,520,520,520,1,1,0,Success,0
632,19,329,329,1,337,337,337,1,19,0,Success,1
633,11,302,306,2,314,314,314,1,11,1,Success,6
634,41,531,546,3,558,558,558,2,41,0,Success,1
635,46,419,419,1,430,430,430,1,46,2,Success,9
636,27,233,233,1,245,245,245,1,27,0,Success,2
637,3,376,376,1,385,385,385,1,3,0,Success,1
638,40,648,648,1,663,663,663,1,40,0,Success,0
639,36,437,441,2,455,455,455,1,36,1,Success,4
640,26,312,312,1,327,327,327,1,26,0,Success,0
641,6,502,506,2,512,512,512,1,6,1,Success,4
642,4,755,755,1,763,763,763,1,4,0,Success,3
643,44,313,313,1,327,327,327,1,44,0,Success,0
644,26,389,393,2,406,406,406,1,26,1,Success,5
645,45,594,610,3,604,623,623,2,45,1,Success,4
646,9,309,313,2,320,320,320,1,9,1,Success,4
647,24,292,296,2,304,304,304,1,24,0,Success,0
648,30,335,339,2,344,344,344,1,30,0,Success,15
649,12,432,432,1,440,440,440,1,12,0,Success,0
650,16,647,651,2,659,659,659,1,16,0,Success,3
651,41,452,456,2,471,471,471,1,41,0,Success,0
652,35,671,675,2,684,684,684,1,35,0,Success,3
653,48,303,307,2,314,314,314,1,48,0,Success,5
654,28,652,656,2,671,671,671,1,28,0,Success,0
655,2,648,648,1,656,656,656,1,2,0,Success,0
656,20,714,714,1,721,721,721,1,20,0,Success,1
657,34,264,264,1,279,279,279,1,34,0,Success,0
658,49,696,696,1,711,711,711,1,49,0,Success,0
659,10,382,386,2,395,395,395,1,10,1,Success,7
660,22,634,634,1,642,642,642,1,22,0,Success,2
661,26,286,290,2,301,301,301,1,26,2,Success,10
662,2,201,201,1,209,209,209,1,2,0,Success,1
663,4,616,616,1,624,624,624,1,4,0,Success,0
664,38,326,330,2,341,341,341,1,38,0,Success,2
665,3,199,203,2,210,210,210,1,3,1,Success,6
666,33,720,720,1,735,735,735,1,33,0,Success,0
667,4,721,721,1,728,728,728,1,4,0,Success,0
668,36,260,264,2,279,279,279,1,36,0,Success,0
669,20,484,488,2,497,497,497,1,20,0,Success,1
670,13,491,505,3,499,513,513,2,13,0,Success,1
671,10,496,496,1,504,504,504,1,10,0,Success,0
672,31,603,603,1,611,611,611,1,31,0,Success,4
673,27,203,203,1,214,214,214,1,27,1,Success,5
674,3,199,203,2,211,211,211,1,3,1,Success,7
675,14,368,368,1,376,376,376,1,14,0,Success,0
676,30,683,683,1,691,691,691,1,30,0,Success,4
677,30,723,723,1,731,731,731,1,30,0,Success,4
678,8,174,178,2,185,185,185,1,8,0,Success,1
679,2,370,370,1,380,380,380,1,2,0,Success,12
680,28,594,594,1,604,604,604,1,28,0,Success,3
681,13,410,410,1,418,418,418,1,13,0,Success,2
682,44,740,744,2,759,759,759,1,44,0,Success,0
683,2,664,664,1,672,672,672,1,2,0,Success,0
684,47,104,104,1,119,119,119,1,47,0,Success,0
685,33,175,179,2,189,189,189,1,33,0,Success,2
686,44,400,400,1,415,415,415,1,44,0,Success,0
687,42,594,594,1,604,604,604,1,42,0,Success,3
688,19,316,320,2,328,328,328,1,19,0,Success,0
689,39,417,417,1,431,431,431,1,39,0,Success,0
690,45,530,530,1,541,541,541,1,45,1,Success,6
691,16,668,672,2,680,680,680,1,16,0,Success,0
692,34,290,290,1,302,302,302,1,34,1,Success,5
693,5,502,506,2,514,514,514,1,5,2,Success,10
694,14,220,224,2,232,232,232,1,14,0,Success,0
695,31,765,769,2,783,783,783,1,31,0,Success,0
696,39,667,667,1,673,673,673,1,39,0,Success,6
697,40,495,499,2,507,507,507,1,40,0,Success,4
698,33,416,416,1,431,431,431,1,33,0,Success,0
699,5,214,218,2,226,226,226,1,5,0,Success,2
700,30,188,192,2,207,207,207,1,30,0,Success,0
701,48,267,267,1,276,276,276,1,48,1,Success,7
702,12,454,458,2,465,465,465,1,12,0,Success,1
703,13,459,459,1,467,467,467,1,13,1,Success,7
704,28,829,833,2,847,847,847,1,28,0,Success,0
705,5,429,433,2,440,440,440,1,5,1,Success,4
706,45,605,609,2,623,623,623,1,45,0,Success,0
707,37,254,258,2,268,268,268,1,37,0,Success,3
708,10,736,736,1,744,744,744,1,10,0,Success,0
709,44,497,497,1,509,509,509,1,44,0,Success,2
710,30,395,395,1,405,405,405,1,30,1,Success,6
711,7,708,712,2,720,720,720,1,7,0,Success,0
712,15,555,555,1,563,563,563,1,15,0,Success,3
713,28,278,282,2,293,293,293,1,28,1,Success,6
714,47,296,296,1,311,311,311,1,47,0,Success,0
715,1,643,643,1,649,649,649,1,1,1,Success,5
716,45,352,352,1,367,367,367,1,45,0,Success,0
717,20,556,560,2,568,568,568,1,20,0,Success,0
718,2,556,560,2,568,568,568,1,2,0,Success,0
719,41,422,426,2,439,439,439,1,41,1,Success,4
720,4,443,443,1,454,454,454,1,4,0,Success,14
721,16,428,432,2,440,440,440,1,16,0,Success,0
722,40,757,761,2,775,775,775,1,40,0,Success,0
723,43,168,168,1,183,183,183,1,43,0,Success,0
724,29,316,320,2,335,335,335,1,29,0,Success,0
725,7,688,688,1,696,696,696,1,7,0,Success,0
726,26,178,178,1,189,189,189,1,26,1,Success,6
727,48,179,179,1,191,191,191,1,48,1,Success,4
728,2,326,330,2,339,339,339,1,2,2,Success,11
729,15,438,442,2,450,450,450,1,15,1,Success,6
730,13,534,538,2,545,545,545,1,13,1,Success,5
731,1,230,234,2,241,241,241,1,1,2,Success,9
732,24,529,529,1,536,536,536,1,24,0,Success,0
733,35,565,569,2,582,582,582,1,35,0,Success,1
734,29,779,779,1,790,790,790,1,29,0,Success,1
735,13,482,482,1,490,490,490,1,13,1,Success,6
736,4,214,218,2,225,225,225,1,4,1,Success,5
737,36,222,226,2,238,238,238,1,36,0,Success,1
738,41,538,538,1,551,551,551,1,41,1,Success,4
739,31,257,257,1,269,269,269,1,31,0,Success,2
740,19,253,257,2,264,264,264,1,19,0,Success,0
741,44,322,322,1,335,335,335,1,44,1,Success,4
742,23,440,440,1,449,449,449,1,23,0,Success,1
743,14,529,529,1,537,537,537,1,14,0,Success,1
744,9,639,643,2,651,651,651,1,9,0,Success,3
745,3,601,601,1,610,610,610,1,3,0,Success,2
746,50,565,569,2,582,582,582,1,50,1,Success,5
747,16,524,528,2,536,536,536,1,16,0,Success,0
748,26,448,448,1,463,463,463,1,26,0,Success,0
749,3,503,507,2,519,519,519,1,3,0,Success,15
750,3,813,817,2,824,824,824,1,3,0,Success,0
751,28,460,464,2,479,479,479,1,28,0,Success,0
752,6,174,178,2,186,186,186,1,6,0,Success,2
753,40,390,394,2,405,405,405,1,40,1,Success,6
754,8,375,379,2,384,384,384,1,8,2,Success,8
755,30,116,120,2,135,135,135,1,30,0,Success,0
756,2,672,672,1,680,680,680,1,2,0,Success,0
757,10,463,467,2,475,475,475,1,10,1,Success,7
758,6,409,409,1,418,418,418,1,6,0,Success,2
759,12,605,609,2,618,618,618,1,12,0,Success,2
760,21,560,560,1,568,568,568,1,21,0,Success,0
761,3,319,323,2,332,332,332,1,3,1,Success,16
762,17,318,322,2,328,328,328,1,17,0,Success,0
763,2,321,321,1,331,331,331,1,2,0,Success,3
764,19,401,401,1,409,409,409,1,19,0,Success,1
765,17,368,368,1,376,376,376,1,17,0,Success,0
766,24,756,760,2,769,769,769,1,24,0,Success,1
767,4,547,547,1,555,555,555,1,4,1,Success,7
768,26,459,459,1,469,469,469,1,26,2,Success,10
769,49,174,178,2,190,190,190,1,49,0,Success,1
770,32,491,491,1,500,500,500,1,32,2,Success,11
771,42,202,202,1,211,211,211,1,42,0,Success,4
772,42,543,547,2,556,556,556,1,42,0,Success,3
773,40,504,504,1,519,519,519,1,40,0,Success,0
774,35,303,307,2,317,317,317,1,35,2,Success,10
775,33,275,288,3,282,303,303,2,33,0,Success,0
776,26,686,690,2,701,701,701,1,26,0,Success,2
777,47,311,315,2,324,324,324,1,47,1,Success,7
778,21,595,595,1,603,603,603,1,21,1,Success,7
779,45,543,547,2,558,558,558,1,45,1,Success,5
780,9,569,569,1,576,576,576,1,9,0,Success,0
781,4,445,449,2,457,457,457,1,4,2,Success,9
782,2,231,235,2,242,242,242,1,2,1,Success,6
783,2,338,338,1,344,344,344,1,2,2,Success,8
784,25,298,298,1,306,306,306,1,25,1,Success,6
785,5,346,346,1,355,355,355,1,5,2,Success,11
786,39,104,104,1,119,119,119,1,39,0,Success,0
787,31,162,162,1,173,173,173,1,31,0,Success,2
788,1,428,432,2,440,440,440,1,1,0,Success,0
789,50,489,489,1,502,502,502,1,50,0,Success,1
790,12,488,488,1,496,496,496,1,12,0,Success,0
791,34,449,449,1,462,462,462,1,34,0,Success,1
792,42,439,456,4,471,471,471,2,42,0,Success,0
793,9,350,354,2,361,361,361,1,9,1,Success,5
794,22,230,234,2,242,242,242,1,22,0,Success,2
795,30,116,120,2,134,134,134,1,30,0,Success,1
796,39,304,304,1,319,319,319,1,39,0,Success,0
797,44,429,433,2,446,446,446,1,44,0,Success,1
798,3,380,384,2,392,392,392,1,3,0,Success,0
799,16,445,464,4,458,472,472,2,16,0,Success,0
800,11,568,568,1,576,576,576,1,11,0,Success,0
801,1,364,368,2,376,376,376,1,1,0,Success,0
802,25,527,531,2,539,539,539,1,25,2,Success,11
803,26,581,585,2,598,598,598,1,26,0,Success,1
804,4,334,338,2,347,347,347,1,4,1,Success,7
805,48,705,705,1,718,718,718,1,48,0,Success,1
806,34,331,331,1,343,343,343,1,34,2,Success,8
807,34,470,474,2,485,485,485,1,34,2,Success,10
808,28,515,515,1,525,525,525,1,28,2,Success,10
809,50,407,411,2,422,422,422,1,50,2,Success,9
810,40,747,747,1,758,758,758,1,40,0,Success,1
811,27,419,419,1,431,431,431,1,27,1,Success,4
812,8,533,537,2,544,544,544,1,8,0,Success,0
813,30,456,456,1,471,471,471,1,30,0,Success,0
814,5,806,810,2,816,816,816,1,5,0,Success,0
815,13,524,528,2,536,536,536,1,13,0,Success,0
816,1,426,426,1,434,434,434,1,1,1,Success,6
817,4,287,291,2,298,298,298,1,4,2,Success,10
818,7,181,185,2,192,192,192,1,7,0,Success,0
819,8,469,473,2,480,480,480,1,8,0,Success,0
820,40,175,179,2,188,188,188,1,40,0,Success,3
821,17,401,401,1,409,409,409,1,17,0,Success,1
822,26,492,496,2,511,511,511,1,26,0,Success,0
823,36,292,296,2,311,311,311,1,36,0,Success,0
824,28,705,705,1,718,718,718,1,28,1,Success,5
825,15,171,171,1,176,176,176,1,15,0,Success,0
826,30,415,419,2,427,427,427,1,30,1,Success,16
827,29,691,691,1,701,701,701,1,29,0,Success,2
828,47,463,467,2,478,478,478,1,47,2,Success,9
829,18,94,98,2,104,104,104,1,18,0,Success,0
830,44,788,792,2,807,807,807,1,44,0,Success,0
831,42,333,337,2,350,350,350,1,42,0,Success,1
832,1,231,235,2,244,244,244,1,1,1,Success,16
833,20,78,82,2,88,88,88,1,20,0,Success,0
834,5,341,345,2,352,352,352,1,5,1,Success,4
835,27,305,305,1,317,317,317,1,27,0,Success,2
836,41,241,241,1,251,251,251,1,41,0,Success,4
837,17,522,522,1,528,528,528,1,17,1,Success,4
838,13,258,258,1,265,265,265,1,13,1,Success,5
839,50,512,512,1,527,527,527,1,50,0,Success,0
840,44,805,809,2,823,823,823,1,44,0,Success,0
841,6,270,274,2,282,282,282,1,6,0,Success,2
842,28,173,177,2,191,191,191,1,28,0,Success,0
843,2,500,504,2,512,512,512,1,2,0,Success,0
844,47,474,474,1,482,482,482,1,47,0,Success,5
845,30,322,322,1,332,332,332,1,30,1,Success,7
846,5,174,178,2,184,184,184,1,5,1,Success,4
847,1,318,322,2,328,328,328,1,1,1,Success,4
848,14,319,323,2,331,331,331,1,14,1,Success,7
849,24,898,898,1,904,904,904,1,24,0,Success,0
850,28,229,233,2,247,247,247,1,28,1,Success,4
851,46,286,290,2,300,300,300,1,46,0,Success,3
852,9,163,163,1,169,169,169,1,9,0,Success,1
853,45,620,624,2,639,639,639,1,45,0,Success,0
854,29,357,361,2,372,372,372,1,29,0,Success,3
855,12,432,432,1,441,441,441,1,12,0,Success,1
856,3,317,321,2,331,331,331,1,3,1,Success,7
857,11,513,513,1,520,520,520,1,11,0,Success,0
858,15,605,609,2,618,618,618,1,15,0,Success,2
859,5,548,552,2,560,560,560,1,5,0,Success,0
860,30,382,386,2,397,397,397,1,30,1,Success,6
861,26,238,242,2,254,254,254,1,26,1,Success,5
862,12,203,219,3,213,225,225,2,12,0,Success,1
863,2,785,785,1,794,794,794,1,2,0,Success,2
864,3,235,235,1,242,242,242,1,3,1,Success,6
865,7,587,587,1,594,594,594,1,7,1,Success,6
866,24,282,282,1,291,291,291,1,24,0,Success,3
867,17,515,515,1,521,521,521,1,17,1,Success,5
868,48,820,824,2,839,839,839,1,48,0,Success,0
869,14,727,731,2,738,738,738,1,14,0,Success,2
870,2,216,216,1,224,224,224,1,2,0,Success,0
871,24,690,690,1,697,697,697,1,24,0,Success,1
872,37,507,507,1,518,518,518,1,37,1,Success,5
873,44,253,257,2,270,270,270,1,44,0,Success,1
874,23,311,315,2,322,322,322,1,23,2,Success,10
875,10,151,155,2,161,161,161,1,10,0,Success,1
876,31,270,274,2,286,286,286,1,31,0,Success,1
877,24,525,529,2,537,537,537,1,24,0,Success,1
878,12,539,539,1,547,547,547,1,12,1,Success,7
879,46,350,354,2,365,365,365,1,46,1,Success,6
880,38,185,185,1,199,199,199,1,38,0,Success,0
881,37,396,400,2,415,415,415,1,37,0,Success,0
882,10,131,131,1,139,139,139,1,10,0,Success,3
883,7,525,529,2,539,539,539,1,7,0,Success,3
884,40,419,419,1,431,431,431,1,40,0,Success,0
885,3,44,48,2,56,56,56,1,3,0,Success,0
886,43,404,408,2,423,423,423,1,43,0,Success,0
887,27,521,521,1,535,535,535,1,27,0,Success,0
888,48,747,747,1,758,758,758,1,48,0,Success,1
889,9,349,353,2,362,362,362,1,9,0,Success,2
890,43,723,723,1,734,734,734,1,43,0,Success,1
891,24,369,384,3,378,392,392,2,24,0,Success,0
892,49,318,322,2,334,334,334,1,49,1,Success,5
893,13,473,473,1,482,482,482,1,13,0,Success,2
894,45,74,74,1,87,87,87,1,45,0,Success,0
895,4,210,210,1,216,216,216,1,4,1,Success,4
896,47,317,321,2,333,333,333,1,47,0,Success,2
897,26,432,432,1,447,447,447,1,26,0,Success,0
898,39,345,345,1,358,358,358,1,39,1,Success,5
899,20,359,363,2,374,374,374,1,20,0,Success,6
900,18,203,203,1,212,212,212,1,18,0,Success,4
901,16,196,200,2,208,208,208,1,16,0,Success,0
902,6,251,251,1,256,256,256,1,6,2,Success,8
903,30,397,401,2,412,412,412,1,30,0,Success,3
904,44,480,480,1,495,495,495,1,44,0,Success,0
905,39,860,864,2,879,879,879,1,39,0,Success,0
906,11,77,81,2,88,88,88,1,11,0,Success,0
907,18,501,505,2,514,514,514,1,18,0,Success,2
908,30,583,587,2,596,596,596,1,30,2,Success,11
909,1,246,250,2,259,259,259,1,1,1,Success,7
910,50,170,170,1,181,181,181,1,50,0,Success,2
911,6,588,592,2,600,600,600,1,6,0,Success,0
912,12,369,385,3,379,394,394,2,12,1,Success,6
913,6,319,331,3,329,336,336,2,6,2,Success,8
914,29,649,649,1,661,661,661,1,29,0,Success,2
915,45,679,683,2,691,691,691,1,45,0,Success,4
916,26,699,699,1,710,710,710,1,26,1,Success,5
917,46,434,434,1,445,445,445,1,46,1,Success,6
918,3,356,360,2,368,368,368,1,3,0,Success,0
919,49,530,530,1,541,541,541,1,49,0,Success,2
920,27,349,353,2,365,365,365,1,27,1,Success,6
921,31,231,235,2,245,245,245,1,31,2,Success,10
922,40,669,673,2,687,687,687,1,40,0,Success,0
923,25,706,706,1,712,712,712,1,25,0,Success,0
924,47,297,297,1,308,308,308,1,47,0,Success,3
925,26,400,400,1,415,415,415,1,26,0,Success,0
926,7,521,521,1,529,529,529,1,7,0,Success,1
927,3,745,745,1,752,752,752,1,3,0,Success,0
928,45,194,194,1,207,207,207,1,45,1,Success,4
929,46,607,611,2,620,620,620,1,46,1,Success,7
930,3,738,738,1,746,746,746,1,3,0,Success,2
931,40,589,593,2,606,606,606,1,40,0,Success,1
932,50,330,330,1,341,341,341,1,50,2,Success,10
933,21,714,714,1,721,721,721,1,21,0,Success,1
934,1,244,248,2,256,256,256,1,1,0,Success,0
