initateRA,firstRA,successRA,retranmission
779,761,-1,10
342,324,-1,10
186,168,-1,10
784,766,-1,10
560,542,-1,10
343,325,-1,10
497,479,-1,10
350,332,-1,10
505,487,-1,10
701,683,-1,10
410,392,-1,10
198,180,-1,10
132,114,-1,10
517,499,-1,10
563,545,-1,10
675,657,-1,10
571,553,-1,10
269,251,-1,10
440,422,-1,10
400,382,-1,10
369,351,-1,10
569,551,-1,10
523,505,-1,10
198,180,-1,10
450,432,-1,10
219,201,-1,10
328,310,-1,10
478,460,-1,10
103,85,-1,10
531,513,-1,10
326,308,-1,10
572,554,-1,10
693,675,-1,10
191,173,-1,10
671,653,-1,10
418,400,-1,10
408,390,-1,10
528,510,-1,10
282,264,-1,10
205,187,-1,10
224,206,-1,10
377,359,-1,10
620,602,-1,10
440,422,-1,10
456,438,-1,10
294,276,-1,10
400,382,-1,10
635,617,-1,10
511,493,-1,10
718,700,-1,10
608,590,-1,10
214,196,-1,10
477,459,-1,10
343,325,-1,10
423,405,-1,10
619,601,-1,10
217,199,-1,10
242,224,-1,10
338,320,-1,10
118,100,-1,10
559,541,-1,10
669,651,-1,10
289,271,-1,10
384,366,-1,10
418,400,-1,10
587,569,-1,10
494,476,-1,10
195,177,-1,10
300,282,-1,10
358,340,-1,10
338,320,-1,10
256,238,-1,10
196,178,-1,10
269,251,-1,10
546,528,-1,10
625,607,-1,10
243,225,-1,10
233,215,-1,10
315,297,-1,10
593,575,-1,10
332,314,-1,10
357,339,-1,10
454,436,-1,10
428,410,-1,10
593,575,-1,10
474,456,-1,10
252,234,-1,10
718,700,-1,10
493,475,-1,10
344,326,-1,10
152,134,-1,10
611,593,-1,10
603,585,-1,10
583,565,-1,10
697,679,-1,10
320,302,-1,10
498,480,-1,10
514,496,-1,10
609,591,-1,10
370,352,-1,10
572,554,-1,10
472,454,-1,10
336,318,-1,10
513,495,-1,10
388,370,-1,10
834,816,-1,10
354,336,-1,10
491,473,-1,10
412,394,-1,10
561,543,-1,10
388,370,-1,10
426,408,-1,10
505,487,-1,10
565,547,-1,10
619,601,-1,10
374,356,-1,10
627,609,-1,10
303,285,-1,10
688,670,-1,10
163,145,-1,10
374,356,-1,10
730,712,-1,10
613,595,-1,10
325,307,-1,10
464,446,-1,10
482,464,-1,10
667,649,-1,10
255,237,-1,10
345,327,-1,10
283,265,-1,10
292,274,-1,10
377,359,-1,10
197,179,-1,10
415,397,-1,10
293,275,-1,10
562,544,-1,10
625,607,-1,10
585,567,-1,10
192,174,-1,10
679,661,-1,10
442,424,-1,10
288,270,-1,10
523,505,-1,10
544,526,-1,10
467,449,-1,10
607,589,-1,10
848,830,-1,10
211,193,-1,10
825,807,-1,10
565,547,-1,10
488,470,-1,10
634,616,-1,10
483,465,-1,10
500,482,-1,10
220,202,-1,10
303,285,-1,10
554,536,-1,10
378,360,-1,10
321,303,-1,10
654,636,-1,10
366,348,-1,10
287,269,-1,10
541,523,-1,10
548,530,-1,10
520,502,-1,10
632,614,-1,10
568,550,-1,10
493,475,-1,10
180,162,-1,10
577,559,-1,10
436,418,-1,10
343,325,-1,10
577,559,-1,10
414,396,-1,10
460,442,-1,10
344,326,-1,10
626,608,-1,10
419,401,-1,10
438,420,-1,10
445,427,-1,10
695,677,-1,10
368,350,-1,10
568,550,-1,10
147,129,-1,10
392,374,-1,10
303,285,-1,10
451,433,-1,10
181,163,-1,10
419,401,-1,10
737,719,-1,10
644,626,-1,10
316,298,-1,10
423,405,-1,10
563,545,-1,10
349,331,-1,10
439,421,-1,10
381,363,-1,10
376,358,-1,10
305,287,-1,10
434,416,-1,10
517,499,-1,10
421,403,-1,10
340,322,-1,10
775,757,-1,10
175,157,-1,10
274,256,-1,10
258,240,-1,10
242,224,-1,10
246,228,-1,10
690,672,-1,10
768,750,-1,10
131,113,-1,10
531,513,-1,10
213,195,-1,10
444,426,-1,10
368,350,-1,10
631,613,-1,10
701,683,-1,10
653,635,-1,10
519,501,-1,10
346,328,-1,10
680,662,-1,10
235,217,-1,10
273,255,-1,10
337,319,-1,10
259,241,-1,10
320,302,-1,10
390,372,-1,10
444,426,-1,10
419,401,-1,10
526,508,-1,10
505,487,-1,10
221,203,-1,10
531,513,-1,10
365,347,-1,10
462,444,-1,10
510,492,-1,10
668,650,-1,10
336,318,-1,10
191,173,-1,10
179,161,-1,10
509,491,-1,10
263,245,-1,10
461,443,-1,10
589,571,-1,10
582,564,-1,10
556,538,-1,10
478,460,-1,10
629,611,-1,10
233,215,-1,10
187,169,-1,10
418,400,-1,10
307,289,-1,10
491,473,-1,10
270,252,-1,10
462,444,-1,10
375,357,-1,10
208,190,-1,10
669,651,-1,10
486,468,-1,10
561,543,-1,10
343,325,-1,10
552,534,-1,10
354,336,-1,10
600,582,-1,10
433,415,-1,10
519,501,-1,10
311,293,-1,10
276,258,-1,10
622,604,-1,10
386,368,-1,10
158,140,-1,10
207,189,-1,10
408,390,-1,10
138,120,-1,10
454,436,-1,10
210,192,-1,10
