MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
5849,10,347,347,1,354,354,359,1,29,D2D_RA,
5850,4,568,568,1,577,577,582,1,12,D2D_RA,
5851,1,476,480,2,489,489,494,1,2,D2D_RA,
5852,9,668,672,2,680,680,685,1,27,D2D_RA,
5853,3,696,696,1,704,704,709,1,9,D2D_RA,
5854,1,228,242,3,240,250,255,2,3,D2D_RA,
5855,5,418,418,1,426,426,431,1,15,D2D_RA,
5856,13,600,610,2,608,617,622,2,39,D2D_RA,
5857,16,420,434,3,432,442,447,2,46,D2D_RA,
5858,8,470,474,2,481,481,486,1,24,D2D_RA,
5859,10,356,360,2,368,368,373,1,29,D2D_RA,
5860,16,670,674,2,681,681,686,1,46,D2D_RA,
5861,5,354,368,3,362,377,382,2,14,D2D_RA,
5862,3,478,497,4,491,506,511,2,7,D2D_RA,
5863,11,607,611,2,618,618,623,1,33,D2D_RA,
5864,5,395,395,1,403,403,408,1,14,D2D_RA,
5865,9,617,617,1,625,625,630,1,27,D2D_RA,
5866,9,161,170,2,168,176,181,2,27,D2D_RA,
5867,15,445,449,2,456,456,461,1,43,D2D_RA,
5868,9,403,403,1,412,412,417,1,26,D2D_RA,
5869,8,66,66,1,72,72,77,1,22,D2D_RA,
5870,12,539,539,1,546,546,551,1,34,D2D_RA,
5871,10,562,571,2,569,580,585,2,29,D2D_RA,
5872,8,426,426,1,434,434,439,1,23,D2D_RA,
5873,14,20,24,2,32,32,37,1,40,D2D_RA,
5874,16,411,411,1,419,419,424,1,46,D2D_RA,
5875,3,405,409,2,419,419,424,1,9,D2D_RA,
5876,5,216,216,1,224,224,229,1,14,D2D_RA,
5877,1,146,146,1,154,154,159,1,2,D2D_RA,
5878,12,787,787,1,792,792,797,1,35,D2D_RA,
5879,2,259,267,3,278,278,283,1,6,D2D_RA,
5880,1,640,640,1,648,648,653,1,1,D2D_RA,
5881,11,91,91,1,96,96,101,1,31,D2D_RA,
5882,3,185,185,1,193,193,198,1,9,D2D_RA,
5883,3,365,395,5,378,405,410,3,8,D2D_RA,
5884,10,186,186,1,192,192,197,1,29,D2D_RA,
5885,12,503,507,2,516,516,521,1,35,D2D_RA,
5886,2,607,611,2,619,619,624,1,5,D2D_RA,
5887,12,427,427,1,436,436,441,1,35,D2D_RA,
5888,16,217,243,4,224,251,256,4,47,D2D_RA,
5889,2,412,416,2,424,424,429,1,5,D2D_RA,
5890,7,194,194,1,200,200,205,1,21,D2D_RA,
5891,5,498,498,1,507,507,512,1,14,D2D_RA,
5892,2,349,353,2,364,364,369,1,4,D2D_RA,
5893,3,244,248,2,256,256,261,1,9,D2D_RA,
5894,16,591,595,2,601,601,606,1,46,D2D_RA,
5895,10,597,601,2,608,608,613,1,30,D2D_RA,
5896,12,523,523,1,532,532,537,1,35,D2D_RA,
5897,2,518,522,2,532,532,537,1,5,D2D_RA,
5898,7,641,641,1,648,648,653,1,21,D2D_RA,
5899,9,617,617,1,626,626,631,1,25,D2D_RA,
5900,2,614,627,3,625,636,641,2,5,D2D_RA,
5901,2,187,187,1,193,193,198,1,6,D2D_RA,
5902,2,490,490,1,498,498,503,1,6,D2D_RA,
5903,6,720,720,1,728,728,733,1,16,D2D_RA,
5904,11,115,115,1,121,121,126,1,31,D2D_RA,
5905,16,540,544,2,552,552,557,1,48,D2D_RA,
5906,5,145,145,1,153,153,158,1,13,D2D_RA,
5907,12,629,643,3,641,649,654,2,34,D2D_RA,
5908,8,424,424,1,432,432,437,1,24,D2D_RA,
5909,16,348,352,2,361,361,366,1,46,D2D_RA,
5910,9,358,362,2,369,369,374,1,26,D2D_RA,
5911,12,491,491,1,500,500,505,1,34,D2D_RA,
5912,14,480,490,2,488,497,502,2,42,D2D_RA,
5913,9,479,483,2,490,490,495,1,27,D2D_RA,
5914,3,477,491,3,489,502,507,2,8,D2D_RA,
5915,14,171,171,1,178,178,183,1,42,D2D_RA,
5916,12,405,409,2,416,416,421,1,34,D2D_RA,
5917,6,356,418,9,368,426,431,6,16,D2D_RA,
5918,6,419,419,1,427,427,432,1,17,D2D_RA,
5919,1,510,514,2,526,526,531,1,1,D2D_RA,
5920,12,289,299,2,297,308,313,2,36,D2D_RA,
5921,14,391,395,2,405,405,410,1,41,D2D_RA,
5922,1,196,210,3,208,218,223,2,1,D2D_RA,
5923,10,384,394,2,392,401,406,2,29,D2D_RA,
5924,16,230,234,2,242,242,247,1,46,D2D_RA,
5925,11,244,267,4,257,274,279,3,31,D2D_RA,
5926,3,190,194,2,202,202,207,1,8,D2D_RA,
5927,1,767,771,2,777,777,782,1,2,D2D_RA,
5928,8,796,800,2,808,808,813,1,22,D2D_RA,
5929,12,395,395,1,404,404,409,1,34,D2D_RA,
5930,11,491,491,1,498,498,503,1,31,D2D_RA,
5931,14,469,473,2,481,481,486,1,40,D2D_RA,
5932,1,349,353,2,363,363,368,1,2,D2D_RA,
5933,15,424,424,1,432,432,437,1,43,D2D_RA,
5934,3,673,673,1,681,681,686,1,8,D2D_RA,
5935,6,537,555,3,545,562,567,3,16,D2D_RA,
5936,6,392,402,2,400,409,414,2,18,D2D_RA,
5937,7,274,282,2,280,290,295,2,19,D2D_RA,
5938,16,243,243,1,251,251,256,1,48,D2D_RA,
5939,11,194,194,1,202,202,207,1,32,D2D_RA,
5940,1,409,435,4,418,445,450,3,1,D2D_RA,
5941,2,147,147,1,153,153,158,1,6,D2D_RA,
5942,3,442,442,1,452,452,457,1,9,D2D_RA,
5943,14,437,451,3,449,460,465,2,40,D2D_RA,
5944,3,582,586,2,595,595,600,1,9,D2D_RA,
5945,9,539,539,1,547,547,552,1,27,D2D_RA,
5946,1,396,400,2,409,409,414,1,1,D2D_RA,
5947,14,363,363,1,371,371,376,1,42,D2D_RA,
5948,2,441,441,1,450,450,455,1,5,D2D_RA,
5949,4,379,379,1,387,387,392,1,11,D2D_RA,
5950,7,435,435,1,444,444,449,1,19,D2D_RA,
5951,13,429,442,3,440,452,457,2,38,D2D_RA,
5952,4,755,755,1,761,761,766,1,11,D2D_RA,
5953,5,447,451,2,458,458,463,1,15,D2D_RA,
5954,2,329,329,1,339,339,344,1,4,D2D_RA,
5955,4,105,105,1,112,112,117,1,11,D2D_RA,
5956,3,363,379,5,389,389,394,1,9,D2D_RA,
5957,9,355,355,1,362,362,367,1,27,D2D_RA,
5958,5,407,411,2,419,419,424,1,15,D2D_RA,
5959,6,398,416,4,410,424,429,2,17,D2D_RA,
5960,8,535,539,2,548,548,553,1,24,D2D_RA,
5961,4,693,697,2,705,705,710,1,11,D2D_RA,
5962,5,518,522,2,529,529,534,1,15,D2D_RA,
5963,8,569,569,1,577,577,582,1,22,D2D_RA,
5964,6,543,547,2,554,554,559,1,16,D2D_RA,
5965,2,665,674,2,672,681,686,2,5,D2D_RA,
5966,7,253,257,2,264,264,269,1,21,D2D_RA,
5967,1,652,666,3,664,673,678,2,3,D2D_RA,
5968,6,589,593,2,600,600,605,1,16,D2D_RA,
5969,2,650,650,1,659,659,664,1,5,D2D_RA,
5970,12,572,576,2,584,584,589,1,34,D2D_RA,
5971,8,560,584,4,568,592,597,3,23,D2D_RA,
5972,16,367,371,2,378,378,383,1,48,D2D_RA,
5973,14,365,379,3,377,387,392,2,42,D2D_RA,
5974,1,562,562,1,571,571,576,1,2,D2D_RA,
5975,14,305,305,1,314,314,319,1,40,D2D_RA,
5976,3,178,178,1,185,185,190,1,9,D2D_RA,
5977,12,375,379,2,387,387,392,1,34,D2D_RA,
5978,2,249,249,1,257,257,262,1,4,D2D_RA,
5979,6,443,443,1,452,452,457,1,17,D2D_RA,
5980,15,318,322,2,331,331,336,1,45,D2D_RA,
5981,1,513,513,1,523,523,528,1,2,D2D_RA,
5982,15,597,601,2,609,609,614,1,43,D2D_RA,
5983,3,172,176,2,184,184,189,1,9,D2D_RA,
5984,7,474,474,1,484,484,489,1,20,D2D_RA,
5985,13,431,435,2,442,442,447,1,39,D2D_RA,
5986,3,727,731,2,737,737,742,1,9,D2D_RA,
5987,14,316,320,2,328,328,333,1,40,D2D_RA,
5988,6,514,514,1,521,521,526,1,17,D2D_RA,
5989,12,310,323,3,321,332,337,2,35,D2D_RA,
5990,5,409,409,1,417,417,422,1,14,D2D_RA,
5991,8,684,688,2,696,696,701,1,22,D2D_RA,
5992,3,609,609,1,617,617,622,1,7,D2D_RA,
5993,6,393,417,4,401,425,430,3,16,D2D_RA,
5994,5,622,626,2,633,633,638,1,14,D2D_RA,
5995,10,626,635,2,633,641,646,2,28,D2D_RA,
5996,3,281,281,1,291,291,296,1,9,D2D_RA,
5997,14,367,371,2,380,380,385,1,40,D2D_RA,
5998,1,462,466,2,477,477,482,1,1,D2D_RA,
5999,14,530,530,1,539,539,544,1,40,D2D_RA,
6000,1,507,507,1,516,516,521,1,3,D2D_RA,
6001,10,518,522,2,529,529,534,1,30,D2D_RA,
6002,2,354,354,1,366,366,371,1,4,D2D_RA,
6003,2,751,755,2,760,760,765,1,6,D2D_RA,
6004,15,206,210,2,218,218,223,1,43,D2D_RA,
6005,4,213,217,2,225,225,230,1,10,D2D_RA,
6006,5,589,593,2,601,601,606,1,13,D2D_RA,
6007,3,554,554,1,565,565,570,1,9,D2D_RA,
6008,3,486,490,2,499,499,504,1,7,D2D_RA,
6009,12,278,282,2,290,290,295,1,35,D2D_RA,
6010,8,625,634,2,632,641,646,2,22,D2D_RA,
6011,12,314,323,2,321,332,337,2,36,D2D_RA,
6012,1,269,273,2,282,282,287,1,1,D2D_RA,
6013,15,445,458,3,456,467,472,2,43,D2D_RA,
6014,14,557,561,2,568,568,573,1,42,D2D_RA,
6015,6,633,633,1,642,642,647,1,16,D2D_RA,
6016,1,740,744,2,752,752,757,1,2,D2D_RA,
6017,14,434,434,1,443,443,448,1,41,D2D_RA,
6018,9,530,544,3,538,553,558,2,25,D2D_RA,
6019,1,456,456,1,465,465,470,1,2,D2D_RA,
6020,2,243,243,1,250,250,255,1,6,D2D_RA,
6021,12,660,664,2,672,672,677,1,34,D2D_RA,
6022,10,215,219,2,227,227,232,1,28,D2D_RA,
6023,9,433,443,2,441,451,456,2,25,D2D_RA,
6024,3,553,553,1,563,563,568,1,8,D2D_RA,
6025,6,594,594,1,602,602,607,1,16,D2D_RA,
6026,3,399,403,2,414,414,419,1,9,D2D_RA,
6027,4,588,592,2,600,600,605,1,12,D2D_RA,
6028,16,447,451,2,460,460,465,1,46,D2D_RA,
6029,5,471,483,3,481,492,497,2,14,D2D_RA,
6030,7,569,584,3,578,592,597,2,19,D2D_RA,
6031,1,804,808,2,816,816,821,1,1,D2D_RA,
6032,16,186,186,1,193,193,198,1,47,D2D_RA,
6033,2,174,178,2,186,186,191,1,5,D2D_RA,
6034,6,627,627,1,633,633,638,1,17,D2D_RA,
6035,6,319,323,2,331,331,336,1,16,D2D_RA,
6036,15,844,848,2,856,856,861,1,43,D2D_RA,
6037,4,419,433,3,427,441,446,2,10,D2D_RA,
6038,2,703,707,2,714,714,719,1,4,D2D_RA,
6039,5,371,371,1,380,380,385,1,15,D2D_RA,
6040,1,228,232,2,241,241,246,1,1,D2D_RA,
6041,11,283,283,1,291,291,296,1,32,D2D_RA,
6042,3,186,186,1,194,194,199,1,9,D2D_RA,
6043,1,593,593,1,601,601,606,1,2,D2D_RA,
6044,5,302,306,2,314,314,319,1,13,D2D_RA,
6045,9,658,658,1,665,665,670,1,26,D2D_RA,
6046,6,290,290,1,299,299,304,1,17,D2D_RA,
6047,12,709,713,2,720,720,725,1,34,D2D_RA,
6048,9,333,360,5,345,368,373,3,25,D2D_RA,
6049,10,304,329,4,312,337,342,3,28,D2D_RA,
6050,3,588,592,2,600,600,605,1,7,D2D_RA,
6051,9,535,539,2,548,548,553,1,25,D2D_RA,
6052,1,383,387,2,398,398,403,1,3,D2D_RA,
6053,11,536,536,1,544,544,549,1,32,D2D_RA,
6054,9,687,691,2,698,698,703,1,26,D2D_RA,
6055,5,705,705,1,712,712,717,1,14,D2D_RA,
6056,8,369,369,1,378,378,383,1,23,D2D_RA,
6057,5,349,353,2,361,361,366,1,14,D2D_RA,
6058,3,338,338,1,346,346,351,1,8,D2D_RA,
6059,10,195,195,1,203,203,208,1,28,D2D_RA,
6060,8,749,753,2,760,760,765,1,22,D2D_RA,
6061,14,505,520,3,514,528,533,2,40,D2D_RA,
6062,1,662,666,2,674,674,679,1,1,D2D_RA,
6063,7,824,824,1,832,832,837,1,19,D2D_RA,
6064,14,467,467,1,474,474,479,1,42,D2D_RA,
6065,4,746,746,1,752,752,757,1,12,D2D_RA,
6066,15,537,537,1,545,545,550,1,44,D2D_RA,
6067,1,619,619,1,627,627,632,1,3,D2D_RA,
6068,8,676,690,3,688,697,702,2,23,D2D_RA,
6069,1,310,314,2,324,324,329,1,2,D2D_RA,
6070,7,678,682,2,689,689,694,1,20,D2D_RA,
6071,15,208,218,2,216,226,231,2,43,D2D_RA,
6072,15,564,586,4,576,593,598,3,45,D2D_RA,
6073,7,863,867,2,872,872,877,1,19,D2D_RA,
6074,10,709,722,3,720,728,733,2,29,D2D_RA,
6075,7,624,642,3,632,649,654,3,19,D2D_RA,
6076,1,735,739,2,745,745,750,1,2,D2D_RA,
6077,12,189,193,2,200,200,205,1,34,D2D_RA,
6078,5,500,514,3,512,521,526,2,14,D2D_RA,
6079,8,599,611,3,609,618,623,2,24,D2D_RA,
6080,15,416,416,1,424,424,429,1,44,D2D_RA,
6081,1,687,691,2,696,696,701,1,3,D2D_RA,
6082,3,704,704,1,712,712,717,1,7,D2D_RA,
6083,8,180,194,3,192,201,206,2,24,D2D_RA,
6084,16,461,465,2,473,473,478,1,47,D2D_RA,
6085,16,561,570,2,568,578,583,2,46,D2D_RA,
6086,1,661,665,2,673,673,678,1,1,D2D_RA,
6087,2,324,328,2,337,337,342,1,5,D2D_RA,
6088,16,257,257,1,264,264,269,1,48,D2D_RA,
6089,15,640,640,1,648,648,653,1,44,D2D_RA,
6090,8,590,594,2,601,601,606,1,23,D2D_RA,
6091,4,520,520,1,528,528,533,1,12,D2D_RA,
6092,11,261,265,2,272,272,277,1,32,D2D_RA,
6093,2,274,274,1,283,283,288,1,5,D2D_RA,
6094,5,463,467,2,475,475,480,1,14,D2D_RA,
6095,12,426,426,1,435,435,440,1,34,D2D_RA,
6096,1,296,296,1,304,304,309,1,3,D2D_RA,
6097,2,587,587,1,596,596,601,1,4,D2D_RA,
6098,10,682,682,1,689,689,694,1,28,D2D_RA,
6099,11,280,280,1,288,288,293,1,32,D2D_RA,
6100,16,277,281,2,289,289,294,1,48,D2D_RA,
6101,15,525,539,3,537,547,552,2,43,D2D_RA,
6102,3,87,91,2,97,97,102,1,9,D2D_RA,
6103,1,322,322,1,332,332,337,1,3,D2D_RA,
6104,16,267,267,1,274,274,279,1,47,D2D_RA,
6105,15,467,467,1,476,476,481,1,45,D2D_RA,
6106,1,863,867,2,872,872,877,1,3,D2D_RA,
6107,12,486,504,4,498,513,518,2,34,D2D_RA,
6108,12,307,307,1,315,315,320,1,36,D2D_RA,
6109,3,82,82,1,89,89,94,1,7,D2D_RA,
6110,9,669,673,2,681,681,686,1,27,D2D_RA,
6111,16,444,467,4,456,474,479,3,46,D2D_RA,
6112,10,564,568,2,576,576,581,1,29,D2D_RA,
6113,9,258,258,1,267,267,272,1,25,D2D_RA,
6114,10,324,352,5,336,360,365,3,29,D2D_RA,
6115,3,416,426,2,424,434,439,2,8,D2D_RA,
6116,1,295,299,2,308,308,313,1,1,D2D_RA,
6117,12,430,434,2,443,443,448,1,34,D2D_RA,
6118,2,451,451,1,461,461,466,1,6,D2D_RA,
6119,12,317,331,3,329,342,347,2,34,D2D_RA,
6120,15,146,146,1,152,152,157,1,45,D2D_RA,
6121,12,517,531,3,529,539,544,2,34,D2D_RA,
6122,8,534,538,2,547,547,552,1,23,D2D_RA,
6123,12,180,184,2,192,192,197,1,35,D2D_RA,
6124,2,404,408,2,416,416,421,1,6,D2D_RA,
6125,6,353,363,2,361,369,374,2,16,D2D_RA,
6126,15,809,809,1,816,816,821,1,44,D2D_RA,
6127,12,604,608,2,616,616,621,1,34,D2D_RA,
6128,9,470,474,2,483,483,488,1,26,D2D_RA,
6129,13,438,442,2,452,452,457,1,39,D2D_RA,
6130,12,654,658,2,665,665,670,1,35,D2D_RA,
6131,9,425,425,1,433,433,438,1,27,D2D_RA,
6132,15,566,570,2,577,577,582,1,44,D2D_RA,
6133,10,438,442,2,450,450,455,1,29,D2D_RA,
6134,16,900,904,2,912,912,917,1,46,D2D_RA,
6135,12,638,642,2,648,648,653,1,35,D2D_RA,
6136,8,471,475,2,483,483,488,1,23,D2D_RA,
6137,1,462,466,2,477,477,482,1,2,D2D_RA,
6138,10,343,347,2,354,354,359,1,30,D2D_RA,
6139,2,630,634,2,642,642,647,1,5,D2D_RA,
6140,1,519,523,2,532,532,537,1,3,D2D_RA,
6141,15,139,139,1,144,144,149,1,44,D2D_RA,
6142,7,358,362,2,370,370,375,1,20,D2D_RA,
6143,1,496,496,1,505,505,510,1,1,D2D_RA,
6144,10,730,730,1,737,737,742,1,28,D2D_RA,
6145,15,293,306,3,304,313,318,2,44,D2D_RA,
6146,12,479,496,4,490,504,509,2,34,D2D_RA,
6147,13,324,328,2,336,336,341,1,38,D2D_RA,
6148,11,438,442,2,453,453,458,1,33,D2D_RA,
6149,2,817,817,1,824,824,829,1,5,D2D_RA,
6150,5,709,713,2,721,721,726,1,13,D2D_RA,
6151,8,151,155,2,161,161,166,1,23,D2D_RA,
6152,12,375,379,2,387,387,392,1,35,D2D_RA,
6153,9,478,491,3,489,501,506,2,26,D2D_RA,
6154,2,368,368,1,378,378,383,1,5,D2D_RA,
6155,13,275,288,3,282,296,301,2,37,D2D_RA,
6156,16,435,435,1,442,442,447,1,47,D2D_RA,
6157,2,546,571,4,554,579,584,3,5,D2D_RA,
6158,3,548,552,2,562,562,567,1,7,D2D_RA,
6159,15,538,538,1,546,546,551,1,45,D2D_RA,
6160,5,519,523,2,530,530,535,1,15,D2D_RA,
6161,14,469,483,3,481,490,495,2,42,D2D_RA,
6162,11,468,482,3,480,489,494,2,33,D2D_RA,
6163,4,326,330,2,336,336,341,1,10,D2D_RA,
6164,10,714,714,1,721,721,726,1,28,D2D_RA,
6165,12,108,112,2,120,120,125,1,34,D2D_RA,
6166,1,232,232,1,241,241,246,1,2,D2D_RA,
6167,11,288,288,1,296,296,301,1,31,D2D_RA,
6168,4,496,496,1,504,504,509,1,12,D2D_RA,
6169,7,121,121,1,128,128,133,1,20,D2D_RA,
6170,6,445,449,2,458,458,463,1,17,D2D_RA,
6171,1,563,563,1,574,574,579,1,1,D2D_RA,
6172,8,272,282,2,280,291,296,2,22,D2D_RA,
6173,15,155,155,1,160,160,165,1,45,D2D_RA,
6174,15,727,731,2,736,736,741,1,44,D2D_RA,
6175,12,246,250,2,258,258,263,1,34,D2D_RA,
6176,14,344,344,1,352,352,357,1,40,D2D_RA,
6177,5,580,594,3,592,602,607,2,13,D2D_RA,
6178,4,185,185,1,192,192,197,1,12,D2D_RA,
6179,6,353,353,1,361,361,366,1,18,D2D_RA,
6180,16,155,155,1,162,162,167,1,47,D2D_RA,
6181,4,511,515,2,522,522,527,1,11,D2D_RA,
6182,6,441,441,1,450,450,455,1,16,D2D_RA,
6183,2,293,297,2,306,306,311,1,4,D2D_RA,
6184,9,259,259,1,268,268,273,1,27,D2D_RA,
6185,12,759,770,3,768,776,781,2,35,D2D_RA,
6186,15,499,499,1,506,506,511,1,43,D2D_RA,
6187,6,455,459,2,468,468,473,1,16,D2D_RA,
6188,6,479,483,2,493,493,498,1,16,D2D_RA,
6189,1,411,411,1,422,422,427,1,3,D2D_RA,
6190,12,847,851,2,856,856,861,1,34,D2D_RA,
6191,2,415,419,2,428,428,433,1,6,D2D_RA,
6192,4,180,184,2,192,192,197,1,11,D2D_RA,
6193,2,700,704,2,712,712,717,1,4,D2D_RA,
6194,7,418,432,3,426,440,445,2,20,D2D_RA,
6195,6,530,530,1,539,539,544,1,18,D2D_RA,
6196,9,463,467,2,474,474,479,1,27,D2D_RA,
6197,10,679,691,3,689,697,702,2,30,D2D_RA,
6198,9,274,283,2,281,290,295,2,25,D2D_RA,
6199,2,323,323,1,333,333,338,1,5,D2D_RA,
6200,2,430,434,2,443,443,448,1,4,D2D_RA,
6201,5,417,427,2,425,437,442,2,15,D2D_RA,
6202,16,525,529,2,536,536,541,1,48,D2D_RA,
6203,1,172,176,2,184,184,189,1,1,D2D_RA,
6204,5,324,328,2,336,336,341,1,14,D2D_RA,
6205,10,385,385,1,394,394,399,1,29,D2D_RA,
6206,9,133,137,2,144,144,149,1,25,D2D_RA,
6207,3,481,481,1,489,489,494,1,9,D2D_RA,
6208,1,543,547,2,554,554,559,1,3,D2D_RA,
6209,7,103,107,2,112,112,117,1,21,D2D_RA,
6210,2,374,378,2,388,388,393,1,4,D2D_RA,
6211,9,85,89,2,96,96,101,1,26,D2D_RA,
6212,8,678,682,2,689,689,694,1,23,D2D_RA,
6213,15,463,467,2,477,477,482,1,43,D2D_RA,
6214,4,367,371,2,379,379,384,1,11,D2D_RA,
6215,4,128,146,3,136,152,157,3,12,D2D_RA,
6216,9,591,595,2,602,602,607,1,25,D2D_RA,
6217,10,450,464,3,458,472,477,2,30,D2D_RA,
6218,10,616,616,1,625,625,630,1,28,D2D_RA,
6219,3,216,216,1,224,224,229,1,7,D2D_RA,
6220,8,405,409,2,418,418,423,1,22,D2D_RA,
6221,5,271,275,2,282,282,287,1,15,D2D_RA,
6222,16,366,370,2,377,377,382,1,47,D2D_RA,
6223,6,662,666,2,673,673,678,1,17,D2D_RA,
6224,3,587,587,1,596,596,601,1,8,D2D_RA,
6225,5,766,770,2,776,776,781,1,15,D2D_RA,
6226,10,439,443,2,451,451,456,1,30,D2D_RA,
6227,5,332,336,2,344,344,349,1,14,D2D_RA,
6228,8,167,171,2,178,178,183,1,23,D2D_RA,
6229,1,403,403,1,414,414,419,1,2,D2D_RA,
6230,1,406,410,2,420,420,425,1,1,D2D_RA,
6231,1,409,409,1,418,418,423,1,3,D2D_RA,
6232,1,646,650,2,659,659,664,1,3,D2D_RA,
6233,10,139,139,1,144,144,149,1,30,D2D_RA,
6234,12,364,378,3,376,386,391,2,35,D2D_RA,
6235,3,813,817,2,824,824,829,1,7,D2D_RA,
6236,4,754,754,1,760,760,765,1,12,D2D_RA,
6237,3,134,138,2,146,146,151,1,8,D2D_RA,
6238,11,430,434,2,443,443,448,1,32,D2D_RA,
6239,14,156,160,2,168,168,173,1,40,D2D_RA,
6240,3,387,387,1,397,397,402,1,8,D2D_RA,
6241,3,475,475,1,485,485,490,1,9,D2D_RA,
6242,1,574,578,2,586,586,591,1,2,D2D_RA,
6243,8,199,203,2,210,210,215,1,22,D2D_RA,
6244,3,538,538,1,547,547,552,1,9,D2D_RA,
6245,15,278,291,3,289,300,305,2,44,D2D_RA,
6246,8,884,888,2,896,896,901,1,22,D2D_RA,
6247,2,173,177,2,185,185,190,1,6,D2D_RA,
6248,8,270,288,4,282,296,301,2,24,D2D_RA,
6249,15,527,531,2,539,539,544,1,45,D2D_RA,
6250,3,574,578,2,587,587,592,1,9,D2D_RA,
6251,2,342,346,2,358,358,363,1,5,D2D_RA,
6252,12,329,329,1,338,338,343,1,34,D2D_RA,
6253,5,144,144,1,152,152,157,1,14,D2D_RA,
6254,14,164,178,3,176,185,190,2,40,D2D_RA,
6255,9,289,304,3,298,312,317,2,26,D2D_RA,
6256,2,382,386,2,395,395,400,1,6,D2D_RA,
6257,11,502,506,2,514,514,519,1,31,D2D_RA,
6258,15,258,272,3,266,281,286,2,43,D2D_RA,
6259,10,282,282,1,288,288,293,1,30,D2D_RA,
6260,2,290,290,1,300,300,305,1,4,D2D_RA,
6261,9,384,394,2,392,402,407,2,26,D2D_RA,
6262,3,515,523,3,535,535,540,1,7,D2D_RA,
6263,2,504,514,2,512,524,529,2,5,D2D_RA,
6264,7,675,675,1,682,682,687,1,19,D2D_RA,
6265,14,289,289,1,296,296,301,1,42,D2D_RA,
6266,2,505,505,1,514,514,519,1,6,D2D_RA,
6267,2,293,297,2,306,306,311,1,5,D2D_RA,
6268,12,512,512,1,520,520,525,1,35,D2D_RA,
6269,1,302,306,2,318,318,323,1,1,D2D_RA,
6270,11,581,585,2,592,592,597,1,33,D2D_RA,
6271,3,855,859,2,864,864,869,1,7,D2D_RA,
6272,10,285,322,6,296,330,335,4,29,D2D_RA,
6273,1,557,561,2,570,570,575,1,1,D2D_RA,
6274,9,701,714,3,712,721,726,2,26,D2D_RA,
6275,15,764,768,2,776,776,781,1,44,D2D_RA,
6276,5,472,472,1,480,480,485,1,13,D2D_RA,
6277,14,456,456,1,465,465,470,1,40,D2D_RA,
6278,6,367,400,6,379,408,413,3,17,D2D_RA,
6279,12,429,433,2,441,441,446,1,35,D2D_RA,
6280,1,576,586,2,584,595,600,2,2,D2D_RA,
6281,8,280,280,1,288,288,293,1,24,D2D_RA,
6282,7,590,594,2,601,601,606,1,21,D2D_RA,
6283,15,261,265,2,273,273,278,1,44,D2D_RA,
6284,5,658,658,1,664,664,669,1,14,D2D_RA,
6285,4,482,482,1,492,492,497,1,10,D2D_RA,
6286,3,502,506,2,515,515,520,1,8,D2D_RA,
6287,5,317,331,3,329,338,343,2,14,D2D_RA,
6288,8,772,776,2,784,784,789,1,22,D2D_RA,
6289,11,391,395,2,403,403,408,1,33,D2D_RA,
6290,16,365,369,2,377,377,382,1,46,D2D_RA,
6291,5,112,112,1,120,120,125,1,13,D2D_RA,
6292,3,408,408,1,417,417,422,1,8,D2D_RA,
6293,14,149,171,4,160,179,184,3,40,D2D_RA,
6294,3,221,225,2,232,232,237,1,8,D2D_RA,
6295,10,313,323,2,321,331,336,2,28,D2D_RA,
6296,13,313,313,1,321,321,326,1,38,D2D_RA,
6297,7,235,235,1,242,242,247,1,19,D2D_RA,
6298,6,227,227,1,235,235,240,1,16,D2D_RA,
6299,7,162,162,1,169,169,174,1,19,D2D_RA,
6300,6,389,393,2,402,402,407,1,16,D2D_RA,
6301,3,774,778,2,784,784,789,1,9,D2D_RA,
6302,6,555,568,3,562,576,581,2,16,D2D_RA,
6303,10,412,416,2,425,425,430,1,29,D2D_RA,
6304,12,386,386,1,395,395,400,1,34,D2D_RA,
6305,3,236,264,5,248,272,277,3,8,D2D_RA,
6306,11,152,162,2,160,168,173,2,33,D2D_RA,
6307,12,407,411,2,418,418,423,1,35,D2D_RA,
6308,9,241,251,2,249,259,264,2,25,D2D_RA,
6309,1,237,241,2,249,249,254,1,2,D2D_RA,
6310,2,179,179,1,188,188,193,1,6,D2D_RA,
6311,4,123,123,1,129,129,134,1,11,D2D_RA,
6312,9,415,419,2,425,425,430,1,26,D2D_RA,
6313,9,381,385,2,393,393,398,1,27,D2D_RA,
6314,15,548,552,2,560,560,565,1,44,D2D_RA,
6315,14,234,234,1,242,242,247,1,41,D2D_RA,
6316,16,393,411,3,400,419,424,3,47,D2D_RA,
6317,10,171,171,1,177,177,182,1,29,D2D_RA,
6318,1,337,363,4,346,373,378,3,2,D2D_RA,
6319,2,343,379,10,391,391,396,1,4,D2D_RA,
6320,1,97,97,1,104,104,109,1,2,D2D_RA,
6321,5,292,296,2,304,304,309,1,15,D2D_RA,
6322,10,468,472,2,480,480,485,1,29,D2D_RA,
6323,13,592,602,2,600,609,614,2,38,D2D_RA,
6324,4,483,483,1,493,493,498,1,10,D2D_RA,
6325,12,187,187,1,194,194,199,1,34,D2D_RA,
6326,16,452,456,2,464,464,469,1,46,D2D_RA,
6327,12,286,290,2,297,297,302,1,36,D2D_RA,
